PlayerID;CompetitionID;Games;Goals;Assists;YellowCards;RedCards
38191;L1;0;0;0;0;0
72284;L1;0;0;0;0;0
72497;L1;27;10;8;0;0
81612;L1;0;0;0;0;0
89946;L1;34;16;14;0;0
89965;L1;6;1;2;0;0
94064;L1;0;0;0;0;0
94085;L1;0;0;0;0;0
94108;L1;0;0;0;0;0
94114;L1;0;0;0;0;0
95103;L1;0;0;0;0;0
95161;L1;0;0;0;0;0
95527;L1;32;0;2;0;0
95534;L1;29;13;8;0;0
95553;L1;28;3;3;0;0
95838;L1;0;0;0;0;0
95842;L1;0;0;0;0;0
95846;L1;0;0;0;0;0
96022;L1;0;0;0;0;0
96027;L1;0;0;0;0;0
96038;L1;7;4;2;0;0
96560;L1;19;0;0;0;0
96561;L1;0;0;0;0;0
96592;L1;0;0;0;0;0
96598;L1;0;0;0;0;0
96604;L1;0;0;0;0;0
96975;L1;0;0;0;0;0
97027;L1;0;0;0;0;0
97033;L1;0;0;0;0;0
97080;L1;0;0;0;0;0
97388;L1;30;0;0;0;1
97634;L1;0;0;0;0;0
97636;L1;0;0;0;0;0
97659;L1;0;0;0;0;0
99665;L1;21;0;0;0;0
99711;L1;0;0;0;0;0
99716;L1;0;0;0;0;0
99723;L1;0;0;0;0;0
99725;L1;0;0;0;0;0
100490;L1;0;0;0;0;0
100492;L1;0;0;0;0;0
100493;L1;0;0;0;0;0
100533;L1;0;0;0;0;0
109384;L1;0;0;0;0;0
109415;L1;0;0;0;0;0
109443;L1;0;0;0;0;0
