PlayerID;ClubID;Since
631665;1035;1950-11-01
631872;984;1960-02-01
634879;1035;1953-11-01
638787;1181;1959-12-01
643751;164;1954-03-01
645276;1010;1960-07-01
677922;1181;1952-07-01
688381;350;1957-12-26
688692;405;1956-03-01
690172;677;1959-08-01
690214;164;1959-07-01
690282;355;1947-10-01
690494;1132;1957-11-01
690496;350;1957-07-01
692314;418;1952-07-01
700628;148;1952-01-01
703122;337;1960-12-01
711012;603;1960-07-01
711621;3008;1960-08-01
712028;180;1957-07-01
721525;990;1958-08-01
723999;157;1957-07-01
724489;405;1959-10-01
743808;337;1952-07-01
745152;3008;1958-01-01
