TrainerID;Nationality
5512;Israel
5513;Israel
5514;Scotland
5526;Scotland
5527;Poland
5539;Finland
5548;Sweden
5563;Ukraine
5572;Italy
5574;Romania
5576;Argentina
5576;Israel
5588;Romania
5589;Switzerland
5591;Poland
5594;Denmark
5599;Romania
5601;Austria
5602;Sweden
5605;Scotland
5614;Montenegro
5616;Argentina
5618;Bulgaria
5627;Serbia
5627;Spain
5628;Portugal
5629;Portugal
5638;Portugal
5647;England
5653;Scotland
5661;Scotland
5671;Spain
5672;Spain
5685;Spain
5691;Czech
5691;Republic
5692;Netherlands
5693;Czech
5693;Republic
5694;Czech
5694;Republic
5699;Scotland
5711;Bosnia-Herzegovina
5711;Spain
5718;Finland
5720;Ukraine
5727;Austria
5731;France
5746;France
5749;France
5753;France
5762;Spain
5777;Albania
5779;Albania
5780;Albania
5781;Italy
5786;Italy
5790;Serbia
5794;Germany
5798;Austria
5801;Austria
5807;Ireland
5807;Northern
5809;France
5814;England
5857;Switzerland
5862;Switzerland
5864;Switzerland
5867;Switzerland
5869;Germany
5872;Switzerland
5891;Italy
5893;Italy
5893;Switzerland
5904;Spain
5905;Germany
5915;Croatia
5924;Germany
5925;Spain
5941;Spain
5944;Scotland
5948;Germany
5965;Switzerland
5966;Serbia
5970;Scotland
5973;Germany
5986;England
5990;England
5993;England
6017;Ukraine
6023;Switzerland
6039;Hungary
6050;Hungary
6068;Italy
6068;Switzerland
6071;Romania
6074;Portugal
6075;Belgium
6079;Poland
6085;Germany
6085;States
6085;United
6086;Germany
6088;Germany
6089;Germany
6092;Germany
6092;States
6092;United
6101;Macedonia
6101;North
6107;Macedonia
6107;North
6115;England
6116;England
6117;England
6119;England
6127;Macedonia
6127;North
6130;Spain
6133;Switzerland
6144;Germany
6148;Spain
6163;Germany
6164;Ukraine
6165;Russia
6173;Greece
6175;Portugal
6195;Italy
6206;Germany
6208;Romania
6209;Italy
6210;Canada
6210;Netherlands
6211;Ukraine
6219;Poland
6224;Switzerland
6225;Italy
6236;Sweden
6242;Germany
6244;England
6245;England
6245;Ireland
6247;Poland
6247;Wales
6248;Ireland
6254;Belgium
6258;Austria
6259;Spain
6263;Germany
6265;Bulgaria
6266;Ireland
6266;Northern
6270;Portugal
6270;Serbia
6272;Scotland
6276;Austria
6288;Ukraine
6289;Germany
6290;Romania
6300;England
6306;England
6308;England
6308;Serbia
6309;England
6315;Wales
6317;Italy
6342;England
6346;England
6349;England
6366;Turkey
6367;Russia
6370;Germany
6372;Spain
6375;Spain
6382;Germany
6386;Spain
6387;Spain
6405;Netherlands
6408;Albania
6408;Belgium
6413;Germany
6414;Slovakia
6422;Romania
6423;Germany
6428;Hungary
6431;Cyprus
6431;Germany
6435;England
6444;Spain
6445;Spain
6447;Spain
6460;Spain
6462;Spain
6470;Spain
6475;Germany
6477;Spain
6480;France
6483;Austria
6486;Serbia
6487;Croatia
6495;Estonia
6495;UdSSR
6497;Russia
6497;UdSSR
6499;Spain
6500;Spain
6507;Belgium
6509;Germany
6513;Cameroon
6513;Germany
6517;Switzerland
6525;Spain
6526;Spain
6530;France
6564;Ukraine
6565;Germany
6566;Portugal
6567;Angola
6567;Portugal
6570;England
6571;Scotland
6580;Germany
6593;Slovenia
6594;Austria
6595;Austria
6596;Austria
6597;Slovakia
6598;Austria
6599;Belarus
6599;Russia
6605;Germany
6615;Spain
6626;England
6627;France
6643;Germany
6644;Slovenia
6653;Croatia
6681;Germany
6715;Germany
6722;Spain
6744;Belgium
6749;Scotland
6754;Hungary
6757;Belarus
6761;Bosnia-Herzegovina
6766;Germany
6767;Denmark
6770;Montenegro
6782;Belgium
6782;Serbia
6783;Italy
6789;Serbia
6792;Germany
6801;Germany
6801;Hungary
6816;Finland
6820;Serbia
6821;Finland
6832;Netherlands
6850;Malta
6876;Austria
6920;Germany
6936;Denmark
6945;Croatia
6950;Albania
6950;Bosnia-Herzegovina
6958;Germany
6988;Macedonia
6988;North
7017;Iceland
7018;Czech
7018;Republic
7032;Netherlands
7048;Poland
7051;Switzerland
7055;Germany
7057;Croatia
7064;England
7073;Belgium
7073;Greece
7074;Denmark
7075;Argentina
7077;Denmark
7079;France
7081;Ireland
7084;Portugal
7112;Czech
7112;Republic
7120;Poland
7121;Poland
7123;Poland
7125;Poland
7128;Poland
7129;Poland
7133;Armenia
7155;Spain
7196;Germany
7198;Norway
7200;Romania
7201;France
7205;Malta
7206;Romania
7209;Ireland
7209;Northern
7215;France
7226;Hungary
7232;France
7236;France
7242;Germany
7242;Hungary
7244;Malta
7254;Spain
7256;France
7267;England
7269;England
7270;England
7277;Netherlands
7278;England
7281;Scotland
7282;Spain
7286;Norway
7288;England
7300;England
7302;Russia
7302;UdSSR
7307;Denmark
7308;Denmark
7315;Lithuania
7343;Bosnia-Herzegovina
7394;Austria
7400;Germany
7414;Germany
7416;Czech
7416;Republic
7418;Serbia
7418;Spain
7427;Germany
7428;Germany
7447;Czech
7447;Republic
7448;Germany
7453;Turkey
7455;Ireland
7471;Germany
7479;Turkey
7483;Germany
7484;Belarus
7488;Germany
7488;Poland
7495;Cyprus
7516;Georgia
7518;Italy
7521;Italy
7537;Norway
7546;Ireland
7547;Ireland
7556;Italy
7561;Portugal
7565;Germany
7571;Portugal
7583;Czech
7583;Republic
7585;England
7586;England
7590;Belgium
7593;Poland
7595;Germany
7595;Turkey
7606;Bulgaria
7606;Serbia
7610;Switzerland
7616;Spain
7617;Bulgaria
7620;Bulgaria
7636;Argentina
7640;Scotland
7643;Bulgaria
7647;Russia
7647;UdSSR
7649;Hungary
7654;England
7658;Wales
7664;England
7665;England
7671;Italy
7676;Bulgaria
7680;Bulgaria
7682;Bulgaria
7688;Italy
7701;Austria
7710;Albania
7720;Portugal
7721;Iceland
7726;Portugal
7757;Germany
7773;England
7773;Wales
7787;Denmark
7790;Germany
7796;Ukraine
7798;Macedonia
7798;North
7807;Czech
7807;Republic
7809;Czech
7809;Republic
7820;Germany
7827;Argentina
7827;Italy
7836;Netherlands
7841;Denmark
7843;Belgium
7847;England
7849;Georgia
7850;Netherlands
7860;England
7865;Netherlands
7867;Finland
7872;Finland
7873;Wales
7875;Turkey
7877;Germany
7877;Turkey
7879;England
7879;Malta
7887;Wales
7897;Russia
7900;Germany
7900;Turkey
7906;Austria
7911;Iceland
7912;Iceland
7913;Germany
7913;Switzerland
7914;Iceland
7921;Spain
7958;Wales
7970;Switzerland
7972;Slovakia
7988;Russia
8002;France
8005;Slovakia
8035;Russia
8037;England
8044;Finland
8046;Finland
8051;Finland
8058;Egypt
8058;Finland
8061;Luxembourg
8067;Switzerland
8070;Luxembourg
8072;Luxembourg
8081;Ukraine
8083;Ukraine
8084;Ukraine
8107;Luxembourg
8108;France
8126;Czech
8126;Republic
8127;Czech
8127;Republic
8128;Czech
8128;Republic
8129;Czech
8129;Republic
8131;Czech
8131;Republic
8132;Czech
8132;Republic
8133;Slovakia
8137;Slovakia
8140;Slovakia
8142;Serbia
8163;Scotland
8165;Netherlands
8194;Denmark
8195;Macedonia
8195;North
8237;Denmark
8241;Ireland
8241;States
8241;United
8253;Scotland
8257;Bosnia-Herzegovina
8257;Croatia
8259;England
8264;Denmark
8267;Portugal
8268;Scotland
8271;Finland
8278;Ireland
8286;Netherlands
8296;Luxembourg
8297;Spain
8298;Norway
8302;France
8329;England
8346;Hungary
8364;Austria
8368;Denmark
8369;Portugal
8371;Netherlands
8374;Denmark
8377;Germany
8386;Poland
8397;Russia
8403;Germany
8407;Germany
8459;Czech
8459;Republic
8468;Germany
8498;Switzerland
8501;Germany
8507;Croatia
8513;Germany
8526;Denmark
8536;Turkey
8539;Poland
8560;Ireland
8561;Germany
8572;England
8604;Belgium
8606;Luxembourg
8624;Slovenia
8631;Brazil
8631;Italy
8644;Finland
8646;Italy
8660;Germany
8661;England
8664;Ireland
8665;Scotland
8667;Germany
8675;Luxembourg
8678;Italy
8710;Czech
8710;Republic
8712;Germany
8724;Romania
8726;Austria
8740;Sweden
8747;Poland
8760;Germany
8761;Ireland
8763;England
8769;Romania
8770;Germany
8772;Serbia
8776;Romania
8778;Sweden
8785;Denmark
8790;Belarus
8798;Germany
8805;Greece
8806;Greece
8808;Serbia
8809;Greece
8815;Denmark
8818;Denmark
8826;Luxembourg
8838;Poland
8838;States
8838;United
8845;Hungary
8848;Hungary
8853;Hungary
8856;Hungary
8860;Germany
8863;England
8865;Luxembourg
8875;Russia
8875;Uzbekistan
8879;Germany
8880;Iceland
8881;Scotland
8936;Ireland
8936;Northern
8950;Russia
9002;Denmark
9007;Austria
9033;Iceland
9036;Germany
9044;Argentina
9044;Spain
9049;Ukraine
9051;Austria
9061;Greece
9074;France
9079;Germany
9079;Ukraine
9081;Scotland
9102;Canada
9102;Netherlands
9108;Hungary
9120;Hungary
9133;Sweden
9137;Sweden
9141;Germany
9142;Hungary
9150;Germany
9150;Poland
9151;Hungary
9160;Luxembourg
9182;Denmark
9209;Austria
9226;Italy
9230;Spain
9231;Belgium
9241;Denmark
9242;Denmark
9251;Denmark
9253;Denmark
9268;Greece
9279;Albania
9279;Macedonia
9279;North
9282;England
9287;Montenegro
9287;Serbia
9294;Russia
9298;Austria
9300;Sweden
9310;England
9310;Serbia
9313;Germany
9334;Spain
9344;Iceland
9349;Hungary
9370;Ireland
9370;Northern
9371;Netherlands
9375;Portugal
9382;Bosnia-Herzegovina
9382;Switzerland
9389;Ukraine
9403;Finland
9404;Germany
9405;Iceland
9407;Iceland
9408;Iceland
9408;Serbia
9409;Iceland
9410;Iceland
9413;Iceland
9414;Iceland
9418;Romania
9425;Bulgaria
9425;Macedonia
9425;North
9439;Russia
9450;Italy
9451;Italy
9455;England
9456;England
9472;Iceland
9475;Slovakia
9477;Slovakia
9478;Serbia
9479;Slovakia
9490;Slovakia
9491;Denmark
9493;Belgium
9493;Serbia
9503;Germany
9510;Hungary
9511;Serbia
9519;Poland
9519;Russia
9536;Denmark
9564;Germany
9570;Germany
9577;Germany
9580;Norway
9582;Norway
9596;Bulgaria
9599;Croatia
9604;Croatia
9607;Argentina
9609;Germany
9616;Germany
9621;England
9622;Germany
9631;Mozambique
9631;Portugal
9633;England
9660;Bosnia-Herzegovina
9660;Switzerland
9661;England
9704;Poland
9720;Sweden
9721;Germany
9723;Germany
9725;Switzerland
9729;Germany
9730;England
9731;Sweden
9732;Austria
9746;Germany
9748;Germany
9748;States
9748;United
9766;Norway
9791;Germany
9809;Bosnia-Herzegovina
9810;Germany
9819;Belarus
9819;Russia
9821;Czech
9821;Republic
9822;Czech
9822;Republic
9823;Germany
9825;Finland
9829;Germany
9830;Germany
9834;Germany
9835;Belgium
9838;Germany
9839;Hungary
9845;Germany
9846;Germany
9847;Germany
9855;Germany
9856;Serbia
9862;Germany
9864;Germany
9866;Germany
9869;Germany
9873;Germany
9874;Germany
9876;Germany
9877;Germany
9878;Germany
9879;Estonia
9879;Russia
9894;Germany
9897;Spain
9902;Germany
9903;Poland
9925;Germany
9927;Germany
9934;Austria
9935;Germany
9994;England
10001;Germany
10009;Russia
10009;UdSSR
10015;England
10023;Slovenia
10029;Germany
10035;Germany
10046;Croatia
10046;Iceland
10060;Finland
10061;Finland
10070;Germany
10071;Germany
10073;Italy
10079;Belarus
10080;Algeria
10080;France
10084;Russia
10084;Uzbekistan
10100;Germany
10101;Germany
10101;Turkey
10114;Germany
10115;Germany
10136;Finland
10143;Luxembourg
10175;Ukraine
10182;Germany
10190;Germany
10193;Croatia
10201;Austria
10208;Netherlands
10216;Israel
10226;Romania
10246;Slovakia
10250;Germany
10251;Brazil
10254;Spain
10259;Czech
10259;Republic
10264;Portugal
10267;Netherlands
10278;Germany
10286;Italy
10286;Switzerland
10287;Germany
10295;Luxembourg
10302;Uruguay
10306;Belarus
10316;Switzerland
10319;Iceland
10321;Iceland
10322;Netherlands
10344;Norway
10345;Austria
10346;Austria
10347;Austria
10348;Austria
10356;Germany
10357;Russia
10358;Russia
10367;Turkey
10370;Russia
10387;Russia
10387;Ukraine
10419;Georgia
10419;Russia
10432;Sweden
10436;Hungary
10438;Portugal
10440;Russia
10440;Ukraine
10463;Croatia
10470;Austria
10470;Croatia
10484;Turkey
10486;Cyprus
10490;Poland
10492;Poland
10515;Armenia
10517;Germany
10523;Denmark
10529;Germany
10532;Scotland
10533;Scotland
10536;Germany
10536;Poland
10547;Germany
10549;Germany
10552;Bosnia-Herzegovina
10554;Azerbaijan
10559;England
10564;Spain
10566;Cape
10566;Portugal
10566;Verde
10569;Bulgaria
10575;Germany
10586;Georgia
10587;Italy
10591;Portugal
10596;Scotland
10598;Scotland
10599;Scotland
10600;Scotland
10603;Scotland
10607;Poland
10609;Portugal
10619;Denmark
10622;Hungary
10625;Ireland
10625;Northern
10630;Austria
10643;Spain
10651;England
10656;Northern Ireland
10662;Germany
10665;Germany
10682;Portugal
10682;Venezuela
10683;Belgium
10684;Paraguay
10697;Netherlands
10734;Scotland
10737;Switzerland
10752;Germany
10759;Poland
10771;Italy
10771;Luxembourg
10781;Spain
10802;Finland
10813;Poland
10819;Argentina
10826;Argentina
10838;Argentina
10838;Spain
10881;Germany
10881;Turkey
10892;Ukraine
10899;Ireland
10899;Northern
10906;Italy
10906;States
10906;United
10912;Israel
10913;Malta
10922;Luxembourg
10939;Germany
10945;France
10945;Martinique
10966;Belarus
10967;Scotland
10969;Belarus
10970;Belgium
10976;England
10996;Germany
11028;Germany
11054;Germany
11063;Germany
11068;Germany
11069;Germany
11078;Luxembourg
11104;Poland
11125;Croatia
11145;Romania
11146;Italy
11147;Romania
11153;Ireland
11153;Northern
11169;England
11182;Portugal
11186;Luxembourg
11191;Germany
11215;Ireland
11216;Israel
11229;Germany
11238;England
11268;Iceland
11287;Germany
11287;Greece
11289;Germany
11400;Germany
11406;Slovakia
11410;Germany
11489;Germany
11518;England
11548;Lithuania
11550;Ireland
11552;Portugal
11556;Finland
11562;Greece
11585;Portugal
11590;France
11592;Bosnia-Herzegovina
11594;Hungary
11595;Ukraine
11597;Cyprus
11597;Greece
11602;Germany
11643;Germany
11659;Switzerland
11664;Portugal
11692;Russia
11697;Scotland
11698;England
11702;Bosnia-Herzegovina
11716;Denmark
11727;Netherlands
11745;Bosnia-Herzegovina
11768;Greece
11769;Greece
11771;Greece
11795;Italy
11832;Ireland
11832;Northern
11833;Switzerland
11847;Romania
11854;Germany
11860;Germany
11862;Poland
11879;Denmark
11880;Germany
11881;Sweden
11886;Germany
11899;Poland
11901;England
11908;Germany
11916;Switzerland
11946;Bulgaria
11960;Germany
11961;Romania
11963;Iceland
11974;Russia
11974;UdSSR
11978;England
12023;Slovakia
12032;Serbia
12045;Czech
12045;Republic
12053;Turkey
12054;Serbia
12058;Ukraine
12067;Israel
12094;Ireland
12094;Spain
12103;Algeria
12105;Argentina
12110;Portugal
12113;Germany
12114;Germany
12120;France
12126;Finland
12131;Germany
12134;Scotland
12144;Finland
12154;Finland
12162;Sweden
12172;Germany
12180;Sweden
12193;Germany
12213;Slovenia
12214;Germany
12226;Germany
12227;Germany
12253;Germany
12256;Germany
12259;Germany
12277;Germany
12280;Germany
12281;Austria
12281;Lithuania
12286;Germany
12289;Chile
12289;Sweden
12295;Germany
12296;Greece
12296;Poland
12297;Germany
12312;Germany
12320;Scotland
12321;Scotland
12324;Spain
12326;Hungary
12326;Spain
12329;Spain
12329;Switzerland
12333;Canada
12333;England
12347;Germany
12348;Germany
12356;Hungary
12361;Cape
12361;Sweden
12361;Verde
12372;Ireland
12375;Germany
12381;Poland
12390;Poland
12395;Germany
12419;Israel
12431;Germany
12436;Italy
12438;Germany
12439;Germany
12440;Spain
12454;Hungary
12458;Netherlands
12466;Ireland
12467;Norway
12476;Bulgaria
12476;Portugal
12485;Bulgaria
12494;Greece
12500;Ireland
12520;Bulgaria
12524;Bulgaria
12536;Israel
12538;Israel
12540;Israel
12541;Russia
12544;Israel
12545;Italy
12546;Russia
12550;England
12576;Argentina
12603;Cyprus
12636;Cyprus
12649;Cyprus
12651;Finland
12668;Germany
12668;Turkey
12683;Scotland
12712;Israel
12721;England
12725;Germany
12727;Germany
12734;Germany
12735;Austria
12748;Germany
12753;Germany
12767;England
12781;England
12794;Austria
12801;France
12805;Scotland
12806;France
12809;Albania
12822;Albania
12841;Greece
12857;Albania
12871;France
12871;Guadeloupe
12875;Albania
12877;Germany
12880;Albania
12881;Albania
12886;Albania
12887;Albania
12897;Belgium
12903;Sweden
12913;Italy
12919;Italy
12920;Italy
12924;Italy
12927;Italy
12932;Belarus
12942;Denmark
12943;Belarus
12944;Denmark
12948;Denmark
12949;Albania
12951;Scotland
12977;Denmark
12980;Germany
12987;Germany
12990;Croatia
12991;Germany
12999;Serbia
13007;Albania
13024;Hungary
13036;Austria
13040;Poland
13045;Denmark
13052;Denmark
13063;Denmark
13099;Netherlands
13105;Romania
13114;Russia
13115;Albania
13121;Sweden
13123;Austria
13124;Albania
13128;Scotland
13155;Germany
13157;Russia
13162;Albania
13166;Austria
13168;Austria
13184;Bulgaria
13187;Scotland
13193;Germany
13195;Poland
13200;Greece
13250;Austria
13285;Russia
13285;UdSSR
13293;France
13299;Bosnia-Herzegovina
13300;Luxembourg
13305;Austria
13332;Switzerland
13333;Italy
13361;Belgium
13369;Cyprus
13384;Germany
13404;Germany
13404;Serbia
13423;Romania
13446;England
13456;Norway
13469;Germany
13480;Hungary
13481;Hungary
13493;Bosnia-Herzegovina
13502;Bosnia-Herzegovina
13532;Switzerland
13566;Italy
13567;Italy
13568;Slovakia
13569;Argentina
13578;Russia
13581;Russia
13581;UdSSR
13584;Russia
13585;France
13615;Hungary
13620;Czech
13620;Republic
13625;Romania
13639;Italy
13651;Italy
13698;Netherlands
13699;Netherlands
13700;Ireland
13707;Sweden
13708;Sweden
13737;Romania
13818;Germany
13857;Sweden
13860;Sweden
13870;Netherlands
13876;Turkey
13877;Germany
13878;Switzerland
13892;Bosnia-Herzegovina
13892;Germany
13894;Iceland
13912;Bulgaria
13917;Romania
13944;Ireland
13956;Italy
13961;Italy
13973;Netherlands
13982;Belarus
13985;England
13996;Iceland
13998;Iceland
14006;England
14011;France
14018;Belgium
14023;England
14028;Iceland
14051;Netherlands
14055;Netherlands
14058;Luxembourg
14060;Netherlands
14062;Netherlands
14064;Belarus
14069;Slovakia
14074;Ireland
14102;Bosnia-Herzegovina
14106;Iceland
14109;Germany
14119;Belgium
14123;Netherlands
14124;Spain
14151;Portugal
14162;Germany
14165;Brazil
14168;Spain
14175;Croatia
14198;France
14217;Angola
14217;Portugal
14236;Portugal
14239;Lithuania
14246;Poland
14248;Hungary
14256;Scotland
14261;Poland
14273;England
14274;Hungary
14290;Austria
14309;Czech
14309;Republic
14313;Poland
14317;Iceland
14319;Lithuania
14324;Italy
14326;Poland
14336;Poland
14346;Scotland
14362;Hungary
14372;France
14398;Czech
14398;Netherlands
14398;Republic
14401;Netherlands
14404;Netherlands
14410;Romania
14411;Netherlands
14413;Italy
14422;Poland
14449;Poland
14461;Belarus
14472;Belgium
14473;Israel
14474;Israel
14483;Slovenia
14499;Ireland
14499;Northern
14505;Denmark
14506;Denmark
14516;England
14520;Austria
14521;Ukraine
14530;Netherlands
14531;Russia
14552;Nigeria
14552;Scotland
14561;Spain
14563;Romania
14564;Romania
14567;Romania
14568;Romania
14568;Spain
14578;France
14587;Serbia
14602;Macedonia
14602;North
14608;Argentina
14612;Spain
14649;Netherlands
14657;Albania
14658;Montenegro
14705;Poland
14718;Macedonia
14718;North
14722;Malta
14733;Bulgaria
14738;Ireland
14738;Northern
14744;Armenia
14756;Hungary
14760;Ireland
14760;Northern
14780;Denmark
14786;Austria
14788;Croatia
14795;Hungary
14795;Netherlands
14829;Germany
14858;Denmark
14860;Spain
14865;Germany
14867;Slovakia
14873;Ukraine
14892;Italy
14908;France
14931;England
14936;Germany
14938;Germany
14947;Czech
14947;Republic
15026;Serbia
15082;Bulgaria
15084;Luxembourg
15119;Switzerland
15146;Hungary
15152;Hungary
15160;Poland
15178;Germany
15179;Switzerland
15202;Germany
15223;England
15225;England
15237;England
15249;England
15251;England
15266;Turkey
15267;Albania
15279;Georgia
15289;England
15315;England
15321;Scotland
15335;England
15357;England
15359;England
15375;France
15389;Sweden
15485;Ireland
15485;Northern
15487;Germany
15495;Portugal
15569;Romania
15615;England
15622;Wales
15692;England
15696;England
15701;England
15719;Ireland
15743;Italy
15772;England
15775;England
15783;Slovenia
15798;Italy
15819;Poland
15824;Norway
15856;England
15861;England
15868;England
15875;Scotland
15877;England
15920;England
15927;Serbia
15931;England
15936;Serbia
15970;Germany
15996;England
16009;Israel
16013;Germany
16027;Portugal
16029;Hungary
16050;Sweden
16054;Hungary
16059;Romania
16059;Spain
16060;Hungary
16061;Hungary
16062;Czech
16062;Republic
16078;Israel
16090;Italy
16093;Ukraine
16116;Germany
16122;Hungary
16125;Ukraine
16127;Poland
16134;Macedonia
16134;North
16150;England
16150;Scotland
16198;Czech
16198;Republic
16204;Scotland
16209;England
16220;Slovakia
16225;England
16245;Romania
16261;Hungary
16275;Austria
16285;Hungary
16306;Germany
16316;Hungary
16320;Germany
16329;Slovakia
16339;Netherlands
16350;England
16361;Spain
16362;Spain
16365;Albania
16374;England
16377;Italy
16378;Greece
16384;Albania
16392;Uruguay
16402;Spain
16434;Denmark
16435;Greece
16464;Italy
16465;Austria
16465;France
16468;Italy
16508;Croatia
16520;and
16520;Portugal
16520;Principe
16520;Sao
16520;Tome
16535;Spain
16539;Bulgaria
16543;Bulgaria
16562;Spain
16582;Belgium
16598;England
16599;Mozambique
16599;Portugal
16691;Bulgaria
16697;Hungary
16698;Hungary
16703;Belgium
16706;Luxembourg
16721;Hungary
16721;Romania
16729;Hungary
16734;Hungary
16748;Hungary
16748;Serbia
16765;Hungary
16783;Hungary
16818;Germany
16836;Germany
16870;Greece
16871;Greece
16897;Hungary
16908;Italy
16981;Germany
16982;Germany
16984;Bulgaria
16985;Germany
16991;Greece
16993;Greece
16994;Greece
16995;England
17003;Hungary
17005;Greece
17015;Hungary
17022;Austria
17028;Scotland
17059;France
17060;Spain
17071;Belarus
17120;Spain
17128;Russia
17135;Indonesia
17135;Netherlands
17144;Germany
17178;Italy
17178;Luxembourg
17179;France
17182;Slovakia
17190;Czech
17190;Republic
17191;Belarus
17196;Belarus
17202;Belarus
17215;Spain
17221;Spain
17235;Belarus
17237;Hungary
17240;Spain
17255;England
17259;Hungary
17265;Austria
17275;States
17275;United
17281;Germany
17281;Guinea
17283;Germany
17284;Germany
17286;Austria
17307;Germany
17324;Spain
17326;Spain
17342;Russia
17342;Uzbekistan
17350;Netherlands
17351;Portugal
17353;Netherlands
17353;Suriname
17402;Cyprus
17406;Belarus
17410;Germany
17419;Germany
17427;Russia
17436;England
17453;England
17465;Germany
17477;England
17481;England
17481;Ireland
17496;Norway
17508;Wales
17525;Belarus
17530;Spain
17534;Poland
17552;Denmark
17561;Argentina
17561;Greece
17567;Belarus
17568;Russia
17575;Greece
17586;Hungary
17590;Poland
17594;Greece
17595;Poland
17596;Hungary
17601;Belarus
17612;Spain
17618;Germany
17624;England
17625;England
17655;Latvia
17668;England
17687;Italy
17687;Switzerland
17711;Germany
17721;Georgia
17732;Germany
17742;Scotland
17744;England
17771;Germany
17773;Germany
17775;Romania
17778;Hungary
17833;Germany
17860;Poland
17884;Spain
17922;France
17923;France
17928;Germany
17942;Belarus
17943;Ireland
17943;Northern
17945;Germany
17946;Germany
17947;Hungary
17948;Germany
17951;Germany
18001;Scotland
18013;Austria
18015;Austria
18016;Belgium
18018;Croatia
18024;Georgia
18024;Russia
18026;Georgia
18027;Israel
18045;Croatia
18045;Switzerland
18050;Bosnia-Herzegovina
18053;Belgium
18054;Germany
18070;Netherlands
18103;Ireland
18113;Bulgaria
18119;France
18124;Spain
18125;Spain
18134;Portugal
18138;Poland
18142;Denmark
18146;Italy
18153;Italy
18156;Sweden
18161;Albania
18169;Czech
18169;Republic
18170;Argentina
18170;Spain
18171;Norway
18173;Hungary
18182;Poland
18196;Poland
18200;Germany
18205;Albania
18207;Albania
18214;Germany
18216;Germany
18219;Serbia
18220;Czech
18220;Republic
18256;Georgia
18258;Poland
18266;Poland
18267;Czech
18267;Republic
18267;Slovakia
18269;Finland
18270;Finland
18273;Ireland
18273;Northern
18275;Ukraine
18286;Poland
18292;Denmark
18295;Brazil
18297;Greece
18307;Georgia
18311;Lithuania
18374;Belgium
18374;Croatia
18477;Germany
18484;Germany
18498;Germany
18501;Ireland
18523;Netherlands
18524;Sweden
18526;Poland
18539;Germany
18539;Poland
18548;Germany
18554;Spain
18576;Germany
18588;Italy
18601;Portugal
18618;Germany
18619;Germany
18624;Germany
18626;Russia
18642;Luxembourg
18647;Germany
18670;England
18712;Spain
18719;England
18741;Slovakia
18744;Netherlands
18749;Hungary
18749;Romania
18752;Poland
18753;Scotland
18755;Hungary
18756;Switzerland
18776;Serbia
18808;Germany
18925;Germany
18944;France
18946;Norway
18951;Scotland
18954;Lithuania
18957;Ukraine
18960;Ireland
18960;Northern
19001;Germany
19007;England
19008;England
19061;Sweden
19065;Netherlands
19103;Russia
19104;Russia
19139;Wales
19145;Romania
19146;Romania
19152;Hungary
19152;Romania
19161;Ireland
19180;Netherlands
19185;Sweden
19187;England
19221;Luxembourg
19239;Switzerland
19240;Germany
19241;Germany
19252;England
19253;Germany
19262;Ireland
19270;Germany
19282;Germany
19302;Spain
19311;Germany
19316;Netherlands
19322;Iceland
19343;Scotland
19345;England
19361;Romania
19366;Ireland
19366;Northern
19370;Belgium
19396;Georgia
19408;Denmark
19424;Germany
19429;Spain
19436;Greece
19440;Slovakia
19448;Denmark
19449;Greece
19450;Greece
19451;Greece
19452;Finland
19453;Belgium
19457;Finland
19466;Austria
19467;Germany
19468;Germany
19469;Spain
19471;Malta
19475;Germany
19477;Netherlands
19485;Germany
19495;Hungary
19495;Spain
19519;Scotland
19524;Italy
19532;Austria
19534;Germany
19536;Germany
19543;Germany
19548;England
19549;England
19554;Netherlands
19567;Spain
19567;Switzerland
19568;Switzerland
19576;Germany
19587;Netherlands
19589;Germany
19591;Germany
19593;Germany
19601;Spain
19612;Germany
19612;Netherlands
19614;Israel
19626;Italy
19628;Italy
19631;Portugal
19635;Italy
19636;Germany
19650;Germany
19651;Sweden
19679;Albania
19679;States
19679;United
19681;Germany
19683;Russia
19702;Brazil
19719;Scotland
19735;Germany
19736;Italy
19743;Lithuania
19745;Germany
19752;Germany
19759;Germany
19760;Germany
19761;Germany
19762;Germany
19763;Germany
19764;Germany
19766;Germany
19767;Germany
19771;Germany
19772;Germany
19773;Germany
19780;Austria
19785;Germany
19786;Germany
19789;Germany
19793;Germany
19796;Germany
19800;Germany
19813;Bulgaria
19815;Austria
19836;Netherlands
19838;Denmark
19850;Germany
19857;Italy
19899;Ireland
19899;Northern
19900;Ireland
19906;Ireland
19914;Germany
19918;Germany
19923;Germany
19933;Germany
19936;Denmark
19944;Mozambique
19944;Portugal
19961;Scotland
19965;Germany
19976;Germany
19980;Germany
19989;Germany
20014;Indonesia
20014;Netherlands
20016;Denmark
20021;Germany
20023;Germany
20029;France
20029;Senegal
20036;England
20036;Ireland
20064;Portugal
20066;Slovakia
20071;Germany
20080;Cyprus
20096;Malta
20099;Bosnia-Herzegovina
20102;Russia
20126;Germany
20137;Malta
20164;Iceland
20170;Germany
20185;Italy
20185;Uruguay
20189;Austria
20189;Germany
20196;England
20214;Germany
20227;Czech
20227;Republic
20233;Cyprus
20239;Germany
20241;Germany
20267;Hungary
20288;Finland
20307;Germany
20311;Germany
20316;Czech
20316;Republic
20336;Albania
20336;Sweden
20342;Germany
20358;Uruguay
20372;Netherlands
20448;Belarus
20475;Greece
20479;Germany
20495;England
20551;Germany
20567;Poland
20626;Poland
20636;Germany
20637;Croatia
