PlayerID;Position
17947;Left Midfield
17947;Left Winger
42049;Centre-Back
50816;Attacking Midfield
56626;Left Winger
65919;Right-Back
72351;Attacking Midfield
72351;Left Winger
72381;Centre-Back
72381;Sweeper
72497;Attacking Midfield
72497;Left Winger
77451;Centre-Back
78453;Second Striker
81644;Defensive Midfield
81644;Sweeper
84063;Left-Back
84063;Sweeper
84093;Defensive Midfield
84673;Sweeper
84686;Sweeper
84688;Defensive Midfield
84707;Left Midfield
88122;Central Midfield
88122;Centre-Back
89230;Second Striker
89555;Sweeper
89669;Second Striker
89891;Left-Back
89891;Sweeper
89937;Sweeper
89965;Second Striker
91666;Central Midfield
91666;Left-Back
92135;Right Midfield
92135;Right Winger
92241;Right-Back
92241;Sweeper
92269;Centre-Forward
92269;Left Winger
92271;Centre-Back
92271;Sweeper
92278;Right-Back
94042;Attacking Midfield
94064;Sweeper
94114;Sweeper
95072;Central Midfield
95072;Centre-Forward
95157;Attacking Midfield
95157;Defensive Midfield
95161;Central Midfield
95269;Sweeper
95400;Left Midfield
95400;Left-Back
95441;Central Midfield
95496;Left Winger
95515;Right Midfield
95527;Left Midfield
95534;Second Striker
96084;Sweeper
96263;Centre-Forward
96263;Second Striker
96657;Centre-Forward
96975;Right Midfield
97033;Sweeper
97070;Second Striker
97080;Centre-Forward
97253;Defensive Midfield
97253;Sweeper
97288;Attacking Midfield
97288;Defensive Midfield
97324;Left Midfield
97324;Right Winger
97599;Second Striker
97676;Defensive Midfield
97760;Defensive Midfield
98230;Defensive Midfield
99015;Centre-Forward
99651;Second Striker
99655;Attacking Midfield
99655;Centre-Forward
99665;Defensive Midfield
99711;Centre-Forward
99725;Central Midfield
99725;Defensive Midfield
100533;Second Striker
101052;Centre-Back
101052;Right Midfield
101113;Right Midfield
101113;Right-Back
101380;Sweeper
103728;Central Midfield
106965;Centre-Back
107149;Central Midfield
107448;Left Midfield
108707;Attacking Midfield
108993;Central Midfield
109415;Left-Back
109415;Sweeper
109493;Central Midfield
109493;Defensive Midfield
109758;Defensive Midfield
114585;Central Midfield
114585;Right-Back
115056;Attacking Midfield
115056;Central Midfield
116128;Left Midfield
116133;Attacking Midfield
116137;Sweeper
116138;Attacking Midfield
116138;Left-Back
116744;Central Midfield
116744;Right-Back
117222;Second Striker
117247;Right-Back
117405;Centre-Back
117486;Right-Back
117486;Sweeper
117493;Central Midfield
117496;Right Winger
117601;Central Midfield
117601;Sweeper
117609;Defensive Midfield
117755;Centre-Back
117755;Left Midfield
117765;Second Striker
118147;Centre-Forward
118147;Left Winger
118339;Left Winger
120314;Left Midfield
120314;Left Winger
120375;Central Midfield
120375;Left Midfield
120380;Second Striker
120381;Right-Back
120381;Sweeper
120475;Centre-Back
121092;Left Midfield
121092;Left-Back
122746;Left Winger
126890;Sweeper
127716;Left Winger
128883;Attacking Midfield
128892;Left Midfield
131536;Defensive Midfield
132395;Centre-Back
132395;Left Midfield
134926;Centre-Back
135091;Right Winger
