PlayerID;Position
20;Defensive Midfield
20;Right-Back
3648;Right-Back
4720;Defensive Midfield
4720;Left-Back
5202;Centre-Back
5202;Right Midfield
6367;Centre-Back
6367;Defensive Midfield
6503;Attacking Midfield
6503;Defensive Midfield
8124;Attacking Midfield
8124;Centre-Forward
8194;Left Winger
8194;Second Striker
14834;Right-Back
17277;Defensive Midfield
17947;Left Midfield
17947;Left Winger
21661;Centre-Back
25333;Sweeper
25997;Defensive Midfield
40242;Left Midfield
42049;Centre-Back
50816;Attacking Midfield
56626;Left Winger
62619;Left-Back
62619;Sweeper
65919;Right-Back
68204;Attacking Midfield
72351;Attacking Midfield
72351;Left Winger
72381;Centre-Back
72381;Sweeper
72497;Attacking Midfield
72497;Left Winger
77451;Centre-Back
78453;Second Striker
81642;Central Midfield
81642;Sweeper
81644;Defensive Midfield
81644;Sweeper
84063;Left-Back
84063;Sweeper
84093;Defensive Midfield
84649;Attacking Midfield
84649;Sweeper
84673;Sweeper
84686;Sweeper
84688;Defensive Midfield
84707;Left Midfield
85980;Attacking Midfield
88122;Central Midfield
88122;Centre-Back
89230;Second Striker
89555;Sweeper
89669;Second Striker
89891;Left-Back
89891;Sweeper
89937;Sweeper
89965;Second Striker
91666;Central Midfield
91666;Left-Back
92135;Right Midfield
92135;Right Winger
92201;Central Midfield
92201;Centre-Forward
92241;Right-Back
92241;Sweeper
92242;Centre-Back
92242;Left Midfield
92269;Centre-Forward
92269;Left Winger
92271;Centre-Back
92271;Sweeper
92278;Right-Back
93262;Right Midfield
94042;Attacking Midfield
94064;Sweeper
94114;Sweeper
95072;Central Midfield
95072;Centre-Forward
95157;Attacking Midfield
95157;Defensive Midfield
95161;Central Midfield
95269;Sweeper
95400;Left Midfield
95400;Left-Back
95441;Central Midfield
95496;Left Winger
95515;Right Midfield
95527;Left Midfield
95534;Second Striker
95886;Defensive Midfield
96084;Sweeper
96263;Centre-Forward
96263;Second Striker
96657;Centre-Forward
96975;Right Midfield
97033;Sweeper
97070;Second Striker
97080;Centre-Forward
97253;Defensive Midfield
97253;Sweeper
97288;Attacking Midfield
97288;Defensive Midfield
97324;Left Midfield
97324;Right Winger
97599;Second Striker
97676;Defensive Midfield
97760;Defensive Midfield
98230;Defensive Midfield
99015;Centre-Forward
99651;Second Striker
99655;Attacking Midfield
99655;Centre-Forward
99665;Defensive Midfield
99711;Centre-Forward
99725;Central Midfield
99725;Defensive Midfield
100533;Second Striker
101040;Left Midfield
101040;Right Midfield
101052;Centre-Back
101052;Right Midfield
101101;Centre-Back
101113;Right Midfield
101113;Right-Back
101266;Central Midfield
101300;Defensive Midfield
101380;Sweeper
101390;Left Midfield
101901;Right Midfield
102018;Centre-Back
102018;Left-Back
102292;Centre-Back
102292;Defensive Midfield
102474;Central Midfield
102474;Left Midfield
102475;Central Midfield
102475;Right Midfield
102482;Centre-Back
102482;Left-Back
102505;Right Midfield
102505;Right Winger
102593;Defensive Midfield
102593;Right Midfield
103728;Central Midfield
106893;Right-Back
106965;Centre-Back
