PlayerID;ClubID;Since
1;2;1999-07-01
7;2;2000-07-01
15;2;1994-07-01
19;3;2001-07-01
20;2;1983-07-01
24;2;1999-07-01
31;3;2000-07-01
48;3;1999-07-01
49;3;1999-07-01
52;3;1998-07-01
59;14;2000-07-01
62;15;2000-01-01
68;15;2000-07-01
71;46;2000-11-01
85;82;2001-07-01
89;15;1998-07-01
92;15;2000-01-01
94;15;1997-07-01
95;26;2001-05-01
105;16;2000-07-01
113;16;2000-07-01
114;16;1995-07-01
115;150;2001-08-10
122;16;1999-01-01
123;16;2000-07-01
126;16;1998-07-01
130;16;1992-07-01
135;16;1999-01-01
136;60;2001-02-01
142;10;1999-07-01
151;10;1995-07-01
154;30;2000-07-01
160;72;2001-07-01
161;10;1999-11-01
163;57;2001-07-01
173;35;2001-01-01
175;25;1998-07-01
176;25;2000-01-01
177;43;2001-03-01
180;25;1998-07-01
183;25;2000-01-01
185;25;2000-07-01
196;27;1996-07-01
197;27;1998-07-01
205;164;2001-10-01
206;27;1994-07-01
209;27;1998-07-01
216;1;2001-07-01
222;27;1997-07-01
231;30;1999-10-07
246;41;2001-07-01
248;25;2000-07-01
251;30;1996-07-01
254;30;2000-07-01
258;33;1999-07-01
259;33;2000-07-01
270;33;2000-01-01
271;42;2001-07-01
275;33;1999-07-01
279;33;1999-07-01
284;33;1998-07-01
285;33;1999-07-01
306;41;2000-07-01
310;41;1996-01-01
313;41;2000-07-01
317;41;2001-07-01
323;41;1987-07-01
325;41;2001-01-01
327;41;2000-07-01
328;41;1997-09-24
331;44;2000-07-01
337;44;1999-07-01
353;44;1993-07-01
356;44;1998-01-01
360;80;2001-07-01
361;2;1994-07-01
362;66;2000-08-01
368;33;2000-07-01
370;85;2001-07-01
377;52;1999-07-01
379;91;2001-12-01
384;52;1999-07-01
387;52;1993-07-01
394;114;2001-07-23
402;71;2001-07-01
410;60;2000-07-01
411;60;1998-07-01
413;60;1999-07-01
423;60;1998-07-01
424;60;2000-07-01
427;24;2001-06-30
431;24;1998-07-01
443;48;2001-07-01
445;24;2001-01-01
452;24;1998-07-01
458;42;2001-01-01
460;66;2000-07-01
471;66;1996-07-01
473;66;2000-01-01
477;11;2000-06-30
481;66;1999-07-01
492;8;2001-07-01
497;97;2001-07-01
505;72;2001-07-01
515;71;2000-07-01
535;86;1996-07-01
536;86;2000-07-01
541;86;2000-07-01
545;72;1997-07-01
549;66;2001-01-01
562;72;2000-07-01
576;69;1998-07-01
586;79;2000-01-01
598;79;1999-07-01
599;79;2000-07-01
612;27;2001-07-01
614;79;1999-07-01
615;79;1986-07-01
621;1;2001-07-01
623;85;2001-07-01
635;57;2001-07-01
636;80;1999-07-01
642;80;1999-07-01
644;86;1997-07-01
654;82;1999-07-01
657;21;2001-07-01
660;82;1997-07-01
664;82;2000-07-01
667;48;2000-07-01
669;22;2000-11-01
674;82;2001-07-01
678;82;2000-07-01
679;82;1999-07-01
680;10;2000-07-01
687;25;2000-09-01
692;86;2000-07-01
695;10;2000-10-30
698;10;2000-07-01
699;10;2000-07-01
703;2;2001-01-01
704;2;2001-01-01
709;41;2000-08-28
711;114;2001-08-01
717;312;2001-01-01
722;80;2001-01-01
725;57;1995-07-01
727;57;1999-07-01
731;24;2001-01-01
733;24;2001-01-01
735;24;2000-07-01
742;21;2001-07-01
746;35;1998-07-01
749;35;1999-07-01
752;35;1998-07-01
758;35;2000-07-01
766;4;1998-07-01
768;4;2000-07-01
771;4;1999-07-01
773;4;2000-07-01
774;4;1998-07-01
780;4;2000-07-01
788;18;1999-07-01
790;18;1999-07-01
797;18;2000-07-01
798;65;2001-07-01
802;18;2000-07-01
811;85;1998-09-01
814;85;1997-07-29
822;10;2001-07-01
830;85;1999-07-01
843;65;1996-07-01
851;65;1998-07-01
852;21;2001-07-01
854;65;2000-07-01
858;65;1998-01-01
859;65;1999-07-01
862;65;2001-01-01
869;65;2000-07-01
874;57;2000-07-01
875;57;1998-07-01
881;57;1998-07-01
885;57;2000-01-01
889;21;2001-07-01
891;42;1989-07-01
893;42;1996-01-01
896;42;2000-07-01
899;42;2000-07-01
906;42;2001-01-01
908;42;1999-07-01
910;42;2000-07-01
917;8;1999-07-01
919;31;1999-07-17
923;8;1998-07-01
934;8;1999-07-01
939;8;2000-07-04
941;8;1999-07-01
951;44;2001-07-01
959;99;1997-07-01
