PlayerID;Position
50816;Attacking Midfield
56626;Left Winger
72381;Centre-Back
72381;Sweeper
72497;Attacking Midfield
72497;Left Winger
84063;Left-Back
84063;Sweeper
89230;Second Striker
89669;Second Striker
89891;Left-Back
89891;Sweeper
89937;Sweeper
89965;Second Striker
94042;Attacking Midfield
94064;Sweeper
94114;Sweeper
95157;Attacking Midfield
95157;Defensive Midfield
95161;Central Midfield
95441;Central Midfield
95496;Left Winger
95527;Left Midfield
95534;Second Striker
96084;Sweeper
96975;Right Midfield
97033;Sweeper
97070;Second Striker
97080;Centre-Forward
97760;Defensive Midfield
99655;Attacking Midfield
99655;Centre-Forward
99665;Defensive Midfield
99711;Centre-Forward
99725;Central Midfield
99725;Defensive Midfield
100533;Second Striker
109415;Left-Back
109415;Sweeper
109758;Defensive Midfield
127716;Left Winger
135093;Attacking Midfield
135093;Left Winger
135104;Left Winger
135104;Second Striker
135744;Attacking Midfield
135744;Second Striker
135782;Centre-Back
135782;Right-Back
139737;Centre-Back
142153;Second Striker
142687;Left Winger
142884;Attacking Midfield
142884;Defensive Midfield
142889;Centre-Back
145124;Left Midfield
145524;Left Winger
145524;Second Striker
148020;Centre-Back
150471;Attacking Midfield
150471;Left Winger
150541;Right Winger
151945;Centre-Back
151955;Right Winger
151994;Central Midfield
151994;Right-Back
152448;Attacking Midfield
152448;Right Winger
153942;Central Midfield
154243;Right-Back
156160;Attacking Midfield
156160;Centre-Back
166748;Right Winger
169384;Centre-Back
170711;Centre-Back
170732;Defensive Midfield
170732;Left Midfield
172231;Central Midfield
172231;Right Winger
176045;Left-Back
176086;Right Winger
176096;Centre-Back
176219;Central Midfield
176364;Second Striker
176394;Centre-Forward
176518;Right Winger
176748;Right Winger
177144;Right-Back
177218;Right Winger
177223;Defensive Midfield
179279;Centre-Back
179292;Sweeper
181881;Attacking Midfield
181881;Left Winger
187705;Defensive Midfield
187705;Left Midfield
189167;Right-Back
189172;Centre-Back
193793;Central Midfield
193793;Centre-Forward
200632;Defensive Midfield
205280;Left Winger
205280;Left-Back
207636;Attacking Midfield
212756;Attacking Midfield
212756;Right Winger
215584;Defensive Midfield
215685;Defensive Midfield
215878;Right-Back
215885;Central Midfield
215885;Defensive Midfield
215894;Left Winger
215894;Second Striker
215963;Centre-Back
216059;Right-Back
222818;Centre-Forward
233742;Defensive Midfield
233831;Attacking Midfield
236054;Left Midfield
236054;Left Winger
237180;Attacking Midfield
237180;Defensive Midfield
237723;Attacking Midfield
237723;Left Winger
237782;Centre-Back
237782;Right-Back
238741;Defensive Midfield
239558;Centre-Back
243727;Centre-Forward
243727;Left Midfield
244584;Left-Back
244627;Centre-Back
244627;Left Midfield
244896;Centre-Back
245229;Right Winger
245241;Right Winger
245248;Defensive Midfield
245251;Central Midfield
245257;Second Striker
245288;Attacking Midfield
245319;Central Midfield
247163;Second Striker
247430;Right Winger
247881;Central Midfield
247881;Right Midfield
248813;Centre-Forward
248813;Left Winger
249219;Right Winger
249219;Second Striker
251037;Right Winger
251037;Second Striker
251095;Left Midfield
255305;Centre-Back
256257;Left Midfield
256257;Right Winger
287346;Right-Back
288963;Centre-Forward
289449;Centre-Forward
289449;Left Winger
289694;Centre-Forward
289694;Second Striker
289701;Sweeper
295826;Centre-Back
297947;Centre-Forward
299141;Attacking Midfield
299141;Second Striker
299337;Centre-Back
302132;Centre-Back
304231;Right Winger
306014;Left Midfield
306389;Centre-Back
313707;Centre-Back
313721;Centre-Forward
313721;Right Winger
314509;Centre-Forward
314509;Left Winger
319204;Right Midfield
319204;Right-Back
322105;Sweeper
322767;Central Midfield
324464;Second Striker
348172;Defensive Midfield
348172;Right-Back
348183;Defensive Midfield
348183;Right Midfield
348184;Centre-Forward
356083;Central Midfield
356083;Left-Back
367771;Left-Back
382983;Right Midfield
415771;Right Midfield
415771;Right Winger
415774;Right-Back
421541;Attacking Midfield
421541;Centre-Back
423501;Left Midfield
466392;Centre-Forward
496814;Centre-Forward
516137;Centre-Back
522520;Left Winger
547573;Central Midfield
550358;Central Midfield
568470;Centre-Forward
568470;Right Winger
609601;Centre-Forward
619285;Second Striker
624524;Centre-Forward
625832;Right Midfield
625842;Second Striker
627121;Right-Back
628817;Left-Back
629028;Left-Back
629950;Left Midfield
646278;Left Midfield
646514;Centre-Forward
690282;Centre-Back
697992;Left-Back
711041;Centre-Forward
721525;Right-Back
721737;Left-Back
