PlayerID;Nationality
15;Germany
20;Germany
126;Netherlands
130;Germany
151;Croatia
196;Germany
197;Germany
270;Germany
323;Germany
328;Ghana
356;Germany
377;Germany
387;Germany
443;Germany
541;Netherlands
576;Germany
615;Germany
642;Netherlands
657;Germany
660;Poland
678;Germany
725;Germany
727;Germany
814;Brazil
874;Germany
875;Germany
891;Germany
893;Germany
899;Tunisia
917;Germany
989;Croatia
1017;Germany
1041;Germany
1049;Germany
1237;Brazil
1237;Spain
1525;Austria
1528;Germany
1619;Germany
1844;Germany
2099;Germany
2163;Poland
2189;Croatia
2288;Germany
2781;Germany
2918;Czech
2918;Republic
2977;Germany
3010;Austria
3113;France
3129;Romania
3298;England
3506;Germany
3506;Norway
3648;England
3663;Scotland
3736;France
3736;French
3736;Guiana
3935;England
3958;Cyprus
3958;Germany
4006;England
4153;Italy
4198;Switzerland
4227;Italy
4600;Netherlands
4703;Germany
4710;Germany
4715;Germany
4720;Germany
4729;Czech
4729;Republic
4735;Germany
4907;Poland
5090;Germany
5090;Russia
5103;Germany
5202;States
5202;United
5207;Poland
5212;Germany
5244;Germany
5538;France
5538;Portugal
5749;Italy
5803;Italy
5990;Italy
6077;Italy
6224;Germany
6318;Austria
6367;Germany
6463;Germany
6503;Germany
6505;Poland
6505;States
6505;United
6512;Germany
6517;Germany
6559;Norway
6571;Germany
6587;France
6604;Austria
6607;Germany
6608;Bulgaria
6705;Germany
6731;Greece
6814;Italy
6846;Slovakia
7002;Brazil
7164;Turkey
7446;France
7446;Guadeloupe
7569;Serbia
8022;Wales
8069;Austria
8123;Spain
8124;Spain
8141;Spain
8194;Germany
8345;Turkey
8441;Germany
9076;Germany
9538;New
9538;Zealand
10034;England
10384;England
11375;Scotland
11808;Italy
12764;France
13153;Cameroon
13529;Scotland
13675;England
13775;Germany
13792;England
13806;Germany
14834;Netherlands
15237;Poland
15295;Netherlands
15629;Lithuania
16239;Bosnia-Herzegovina
16302;Switzerland
16713;Turkey
17277;Germany
17278;Russia
17301;Denmark
17327;Germany
17713;Germany
17947;Germany
17978;Croatia
17991;Netherlands
18196;Scotland
21186;Italy
21346;Germany
21654;Sweden
21654;Venezuela
21661;Germany
21793;Italy
22455;Uruguay
22485;Denmark
22543;Germany
22775;Hungary
23738;Hungary
23980;Slovakia
24257;Croatia
24474;Germany
25267;Germany
25282;Austria
25282;Poland
25311;Finland
25313;Germany
25327;England
25333;Bulgaria
25335;Germany
25343;Germany
25356;Mozambique
25356;Portugal
25997;Germany
28780;Scotland
28826;Italy
29463;Bosnia-Herzegovina
29556;Croatia
33001;Poland
33670;Finland
33730;Scotland
34107;Germany
35894;Montenegro
35894;Serbia
35914;Germany
38191;Germany
38807;Norway
39597;Egypt
39670;Germany
39671;Netherlands
40242;Germany
41298;Germany
42049;Italy
44487;England
49131;Brazil
50816;Argentina
50816;Italy
51776;France
51776;Guadeloupe
56626;Italy
62619;Brazil
63134;Belarus
64813;Switzerland
64826;Brazil
65854;Switzerland
65919;Germany
67109;Russia
67111;Russia
67116;Russia
67119;Russia
68204;Italy
69814;Russia
69814;Ukraine
72284;Germany
72351;Germany
72381;Germany
72497;Germany
72755;Hungary
75999;Austria
77405;Croatia
77451;Germany
77516;Germany
78249;Austria
78388;Austria
78453;Finland
78624;Austria
78711;Germany
78761;Germany
78768;Germany
79093;Russia
79093;Tajikistan
79567;Spain
79568;Germany
79576;Germany
79969;Austria
80261;Germany
81293;Germany
81310;Austria
81524;Germany
81569;Sweden
81612;Germany
81630;Germany
81642;Germany
81644;Germany
81651;Germany
81722;Croatia
81730;Germany
81737;Germany
81747;Germany
82782;Austria
83995;Bulgaria
84004;Germany
84007;Germany
84014;Germany
