TrainerID;ClubID;Since
3219;1003;2006-01-25
3226;57;2006-05-04
3227;3;2012-07-01
3228;99;1983-11-01
3231;826;2007-08-25
3240;321;2018-09-17
3241;429;2007-01-19
3245;990;2010-07-01
3249;1184;2015-05-26
3252;422;2010-03-15
3253;14;2015-03-22
3256;238;2010-11-03
3257;1038;2016-07-04
3259;2784;2015-05-21
3263;618;2006-07-01
3270;621;2017-07-01
3272;41;2018-01-22
3291;1519;2002-10-07
3292;1;2016-07-01
3299;990;2016-12-21
3310;1082;1992-07-01
3312;1039;2009-07-01
3319;8689;1991-07-01
3323;13;1994-07-01
3325;452;1997-04-17
3333;1038;2012-07-02
3338;57;1974-07-01
3347;790;2016-03-02
3354;62;2016-09-05
3358;641;2006-06-07
3363;669;2009-09-05
3380;66;2014-03-20
3383;395;1984-04-27
3384;48;2016-07-01
3390;1073;2006-07-01
3394;222;2010-03-29
3404;365;2008-09-30
3408;256;2007-07-01
3413;195;2007-10-25
3415;208;2018-07-01
3418;272;2016-05-14
3419;190;2013-08-22
3420;267;2009-01-01
3423;447;2018-09-09
3424;16786;2007-07-01
3425;173;1999-07-01
3427;1064;2016-08-09
3433;256;2011-11-07
3435;76;2007-07-28
3436;800;2016-06-14
3438;76;2006-08-21
3449;1180;2001-10-01
3457;187;1999-11-15
3458;759;2006-07-06
3475;30;2014-12-09
3505;1110;2007-04-11
3507;328;2006-07-01
3517;631;2016-07-01
3520;69;2010-12-01
3540;355;2016-06-10
3542;3008;1997-07-01
3577;290;2012-12-03
3578;1027;2016-06-20
3586;13;1995-02-26
3597;6055;2009-01-01
3598;379;2015-06-09
3604;2784;1997-07-01
3607;2973;1997-07-01
3616;71;2016-06-06
3618;168;2006-06-01
3620;256;2015-01-01
3623;422;2012-03-01
3630;938;2015-07-01
3632;683;2002-11-07
3660;829;2016-06-04
3665;272;2010-06-22
3694;631;1991-07-01
3697;403;2010-02-27
3700;1257;2011-03-17
3702;1007;2010-08-26
3705;107;2011-02-28
3720;187;2014-07-01
3721;677;2009-04-23
3722;428;2000-03-20
3725;713;1996-03-01
3729;3057;2018-07-01
3733;162;2011-01-10
3736;405;2015-11-03
3740;77;2017-08-16
3742;192;1984-12-03
3753;358;2006-11-16
3768;602;1983-05-02
3770;504;2018-04-23
3771;197;2005-10-11
3773;4772;2018-09-04
3776;130;2010-06-02
3778;669;2017-06-05
3780;1017;2011-06-04
3785;354;2005-07-01
3786;468;2010-07-01
3787;317;1992-07-01
3793;1025;2014-01-08
3801;468;2015-01-01
3816;610;2017-12-28
3841;403;2005-11-21
3843;1090;1987-01-01
3865;15;2014-07-01
3866;1071;2016-11-03
3868;667;1999-11-01
3869;377;2014-01-01
3870;101;2007-09-12
3874;448;2018-09-08
3876;318;2008-09-10
3877;256;2018-07-01
3880;995;2006-09-20
3888;12346;2018-10-04
3896;336;2018-06-18
3904;21598;1989-07-01
3923;625;2008-03-17
3936;429;2008-05-23
3939;826;1999-10-01
3943;826;1997-07-01
3946;290;2000-07-01
3951;40;1997-07-01
3962;1082;1995-09-02
3967;1082;1997-03-01
3975;995;2001-12-28
3978;1041;1996-12-02
3979;1421;2000-07-01
3980;583;1999-03-15
3994;5790;2003-07-01
3995;443;2005-09-23
3997;1053;2017-01-02
3999;321;1999-03-01
4001;826;1989-10-15
4002;969;2017-05-23
4006;995;1991-02-02
4010;276;2003-07-01
4011;321;2003-11-24
4025;290;2012-03-18
4032;321;2013-10-22
4035;618;2001-07-01
4037;290;2016-10-07
4039;321;2014-12-17
4040;969;2004-08-29
4042;1043;2004-09-09
4044;15;2017-07-01
4051;267;2006-07-15
4052;6066;2012-11-21
4053;208;2006-07-01
4055;6469;2007-12-05
4056;338;2005-08-15
4059;222;2006-10-17
4064;84;2016-08-08
4070;14;1986-07-01
4078;40;2018-01-20
4079;1132;2010-01-13
4082;301;1998-10-24
4083;187;2010-07-01
4084;1184;2016-12-27
4088;1091;2006-10-13
4096;903;2006-10-30
4097;20;2005-08-10
4107;349;2006-11-22
4111;282;2001-07-01
4112;238;2003-06-06
4119;238;2018-11-25
4120;7976;2007-07-01
4121;164;2016-06-02
4125;1003;2007-05-25
4127;399;2015-10-20
4128;6066;2004-07-01
4129;349;2011-07-01
4131;272;2003-01-01
4135;603;2016-05-18
4136;543;1986-10-07
4137;10603;2012-08-18
4140;1027;2018-02-11
4141;1027;2011-05-25
4142;371;1997-07-03
4145;352;2015-11-03
4146;355;1995-07-11
4147;703;2012-07-19
4149;3426;2016-07-08
4151;1237;2006-09-10
4152;3008;2017-12-07
4153;1231;1986-01-01
4155;1020;2017-06-02
4158;1078;2017-01-12
4160;969;1989-07-01
4164;124;2011-06-01
4166;91;1995-08-15
4175;6065;2005-03-01
4176;141;2009-02-25
4181;2049;2009-06-21
4182;447;2007-06-01
4183;1091;2017-07-01
4192;448;2006-01-01
4197;1;1987-05-11
4198;621;2006-11-28
4204;2573;2007-01-10
4208;282;2017-08-27
4217;4772;2017-03-09
4219;448;2014-01-03
4227;984;1994-10-20
4228;1078;2009-04-30
4230;1181;2013-02-16
4240;88;2016-12-01
4256;708;2013-10-23
4258;97;2007-01-01
4266;159;2017-05-07
4282;321;2008-03-26
4283;321;2006-11-21
4284;3899;2013-08-18
4299;676;2010-06-14
4301;459;2010-11-12
4303;790;2013-06-05
4326;10;2017-03-20
4328;29;2013-06-05
4335;527;1974-05-23
4336;527;2007-02-17
4343;232;2006-06-01
4344;238;2001-04-01
4346;932;2010-12-10
4347;1186;2010-01-01
4348;1186;2014-11-04
4350;1083;2007-07-17
4363;2227;2011-06-06
4371;187;2012-07-01
4373;708;2000-02-02
4374;350;2013-10-23
4385;699;2000-01-01
4392;5200;2010-01-01
4394;1044;2006-11-20
4396;10848;2004-03-24
4400;190;2011-07-01
4402;801;2006-12-01
4405;1044;1993-01-01
4407;801;2006-12-01
4411;1236;2007-01-01
4417;1075;1998-01-21
4419;2573;2018-12-31
4424;206;2007-01-21
4431;255;2013-12-19
4432;2817;2006-01-01
4433;3837;2007-01-01
4435;1011;2015-01-01
4436;267;2008-01-01
4440;56;2008-03-23
4445;903;2010-10-18
4455;447;2009-08-03
4462;676;2009-12-17
4464;289;2008-12-04
4465;350;2010-08-17
4481;669;2000-07-01
4484;35;2013-12-21
4487;434;2014-10-13
4488;107;2011-07-01
4492;8;2012-07-01
4502;170;2011-06-01
4520;730;2017-06-09
4527;448;2016-12-23
4547;3899;2016-02-18
4550;159;2017-06-05
4585;318;2012-09-05
4586;759;2017-01-05
4589;583;2013-06-25
4592;43;2007-03-02
4593;1038;2010-05-26
4596;318;2018-04-05
4601;1073;2008-07-01
4610;30;2015-12-07
4622;23;1995-09-25
4626;105;2009-04-20
4628;449;2006-07-01
4645;89;2017-12-05
4675;312;2017-09-20
4676;25;1992-04-24
4682;95;2010-07-01
4688;92;2011-07-01
4693;3899;2010-07-01
4695;3899;2014-02-05
4696;422;1999-09-13
4705;362;2007-07-01
4708;20;1998-12-09
4715;200;2007-07-01
4743;708;2006-07-14
4744;95;2018-03-15
4751;41;2018-05-28
4756;790;2015-08-29
4767;1186;1997-01-24
4776;449;2018-06-01
4784;455;2009-05-05
4785;301;2010-09-28
4786;4040;2017-11-05
4788;952;2017-09-01
4789;455;2015-07-27
4790;455;2015-04-15
4791;1007;2007-04-22
4793;7769;2013-08-12
4794;1007;2009-09-21
4795;952;2018-04-27
4796;312;2018-10-15
4797;455;2012-07-01
4798;62;2015-06-16
4819;282;1988-01-01
4824;369;2008-07-15
4826;42;1996-03-26
4835;419;2013-10-22
4840;1181;2004-07-01
4849;41;2016-09-25
4853;122;2012-05-14
4861;941;2017-07-01
4878;237;1999-07-01
4882;940;2018-07-01
4890;4772;2013-10-21
4895;676;2015-07-01
4897;455;2013-08-21
4918;170;2016-11-11
4939;759;2018-02-19
4955;159;2015-06-02
4966;428;2007-05-20
4971;168;2003-12-23
4972;676;2003-09-23
4994;2441;2016-06-06
4996;1064;2012-06-25
5001;301;2011-10-01
5002;20;2018-06-01
5006;449;2013-01-29
5016;244;2000-07-01
5018;24;2018-07-01
5027;72;2015-02-18
5029;709;2017-12-11
5034;826;2016-07-01
5035;1082;2017-12-29
5036;1041;2015-12-24
5041;72;2014-06-20
5051;447;2007-08-24
5056;6065;2009-02-01
5059;2698;1998-06-01
5060;1225;2017-01-01
5063;826;2011-06-01
5064;667;2009-08-13
5065;826;2018-05-22
5067;429;2011-07-01
5071;338;2017-06-02
5075;11;2018-07-01
5076;3;2010-10-24
5082;321;2013-01-01
5085;940;2013-02-18
5089;6764;2016-10-26
5095;1049;2017-07-01
5099;10690;2007-01-01
5100;265;2002-10-22
5104;1083;2003-12-05
5107;403;2000-07-01
5113;2441;2017-01-19
5125;2784;2008-01-07
5127;602;2012-08-08
5144;11912;2016-07-27
5149;602;2005-01-01
5151;8671;2013-01-18
5164;2227;2006-01-02
5172;681;2006-01-31
5177;1084;2018-07-01
5180;237;2013-07-01
5191;339;2014-05-26
5192;2410;1980-01-01
5197;419;2018-05-15
5206;2227;2000-07-01
5207;88;2000-07-01
5221;3837;2004-11-10
5225;1050;1995-11-05
5227;448;2007-07-01
5229;159;2009-07-01
5232;669;2012-01-13
5236;52;2018-10-01
5239;931;1991-01-27
5240;338;1995-07-01
5247;10690;2010-01-01
5253;187;2002-07-01
5261;4772;2011-12-12
5269;8671;2018-08-01
5278;150;2007-12-03
5293;588;2011-09-08
5297;14;2014-02-16
5304;52;2015-11-03
5310;25;2013-11-06
5311;434;2018-07-01
5315;69;2012-11-13
5319;952;2015-07-01
5328;56;1997-03-30
5338;113;2007-12-22
5342;12;1989-02-19
5354;3258;2008-12-15
5368;368;2010-03-25
5372;2778;2016-01-01
5374;260;2016-05-13
5383;511;1983-07-01
5385;416;2009-03-24
5401;195;2014-07-21
5403;107;1996-01-01
5408;107;2013-02-13
5409;312;1991-07-01
5410;282;2013-12-02
5412;952;2007-10-20
5414;1035;2014-01-26
5416;1390;2001-03-01
5420;1007;2018-10-18
5425;4603;2012-01-31
5428;77;2001-01-01
5429;9465;2014-09-17
5432;1025;2006-02-01
5433;1421;1990-07-01
5439;2227;2012-06-06
5440;3;2009-07-01
5449;43;1993-05-01
5467;129;1996-04-16
5470;69;2009-07-01
5477;354;2004-07-01
5480;255;2004-10-01
5483;255;2016-09-24
5493;3793;2006-07-01
5501;3057;1999-12-29
5511;3793;2018-10-29
5512;119;2010-06-10
5513;1064;2018-11-08
5514;511;2013-04-26
5526;370;2013-04-08
5527;88;2008-04-21
5539;1008;2000-01-01
5548;801;1990-01-01
5563;338;1997-01-01
5572;5;1984-03-26
5574;1007;2018-07-09
5576;1064;1998-07-01
5588;312;2012-12-28
5589;321;2007-12-18
5591;7976;2016-10-04
5594;190;1999-03-16
5599;9465;2015-10-29
5601;2444;2008-06-01
5602;2961;2003-09-11
5605;1010;2014-09-29
5614;159;2001-07-01
5616;131;2013-07-26
5618;208;2011-10-23
5627;931;2015-12-27
5628;2784;2013-07-01
5629;2503;2008-08-20
5638;294;2015-06-15
5653;1519;1995-03-30
5671;663;2011-06-01
5672;281;2016-07-01
5685;131;2013-04-01
5691;715;2005-07-01
5692;403;2010-07-01
5693;365;2011-06-30
5694;8685;2016-10-19
5699;511;2018-10-17
5711;61;2016-12-30
5718;1519;2015-10-14
5720;338;2002-05-14
5727;21951;1937-07-01
5731;969;2015-12-27
5746;1041;2014-07-01
5749;995;2010-02-21
5753;1421;2017-05-22
5762;368;1997-10-06
5777;4040;2010-07-16
5779;8671;2013-07-24
5780;2049;2016-11-02
5781;130;1979-03-26
5786;410;1993-07-01
5790;1180;2015-05-11
5794;10;1987-09-15
5807;989;2008-09-02
5809;244;1995-09-06
5814;1043;2005-07-15
5857;116;2018-07-01
5864;61;2008-07-17
5867;527;2010-03-19
5872;452;1999-08-06
5891;8671;2014-08-01
5904;681;2008-01-22
5905;23;2018-10-10
5915;447;2011-04-18
5924;8;2013-07-01
5925;1075;2002-07-01
5941;940;2008-03-12
5948;459;1998-07-01
5965;89;2018-07-01
5966;669;2015-12-25
5970;990;2013-03-08
5973;122;2018-01-01
5986;1078;2018-06-13
5993;1003;2017-02-23
6017;660;2002-09-18
6023;321;2013-05-15
6039;708;2006-12-12
6050;4668;1990-05-25
6068;2055;2007-07-01
6071;301;2011-03-08
6074;294;1997-01-27
6075;1184;2008-02-23
6079;22431;2014-09-06
6085;328;1996-04-16
6086;35;2017-12-08
6088;38;2015-07-01
6089;10;2016-11-15
6092;1110;2015-11-09
6101;208;2010-08-17
6107;77;2010-12-20
6115;1039;1998-10-16
6116;990;1992-01-07
6117;29;1997-06-27
6119;631;1993-02-16
6127;77;2011-07-30
6130;237;1984-07-01
6133;527;2007-12-15
6148;683;2008-03-11
6163;3;1980-04-16
6164;339;2008-08-29
6165;1180;2011-05-14
6173;4603;2015-01-05
6175;124;2017-03-11
6195;276;2010-05-10
6206;156;2001-11-08
6208;952;2008-03-19
6209;337;2016-12-14
6210;317;2001-07-01
6211;10690;2008-04-24
6219;7976;2012-07-02
6225;2055;2008-03-26
6236;496;2016-12-01
6242;222;1999-05-12
6245;1032;2015-12-17
6248;349;2007-01-19
6254;1073;2008-03-31
6258;2444;2012-10-16
6259;681;2008-04-03
6263;92;2007-07-01
6265;2531;2015-11-11
6266;903;2016-06-08
6270;669;2015-10-16
6272;708;2009-07-01
6276;676;1994-01-01
6288;338;1995-04-10
6289;101;2011-04-22
6290;455;2014-09-29
6300;8780;2012-02-27
6306;631;1985-07-01
6309;164;1996-10-25
6315;1035;2001-10-17
6342;2553;2016-02-15
6349;399;1988-01-01
6366;36;2014-08-18
6367;1186;1991-09-01
6370;187;2011-10-25
6372;1049;2017-01-01
6375;1084;2006-07-01
6386;368;2018-07-01
6405;36;2018-07-20
6408;683;2017-06-08
6413;57;1992-07-01
6414;129;2015-02-17
6422;952;2008-04-25
6428;708;2013-06-03
6431;1402;2005-05-31
6435;267;1995-08-26
6444;1050;2018-12-10
6445;150;2013-12-03
6460;265;2013-01-08
6462;1084;1992-01-06
6470;1084;2006-01-30
6480;1082;2015-05-26
6483;122;2018-11-12
6486;676;2008-07-01
6487;413;2008-07-01
6495;232;1945-07-01
6497;232;1949-01-01
6499;131;2014-07-01
6500;150;2009-04-07
6507;1096;2010-11-22
6509;113;2016-07-01
6513;95;2008-08-01
6517;504;2015-01-15
6525;12460;2012-08-30
6530;321;1999-08-01
6564;663;2016-10-25
6566;1075;1985-07-01
6567;119;2017-02-11
6570;989;2012-03-25
6571;512;1993-11-10
6580;95;2017-07-01
6593;2444;1992-07-01
6594;14;1989-01-01
6595;676;1997-04-29
6597;2444;1966-01-01
6598;14;1987-07-01
6599;232;2018-11-12
6615;418;2018-07-01
6627;417;1996-08-01
6643;72;2014-09-25
6644;4772;2009-09-08
6653;159;2010-12-09
6681;459;2014-07-01
6715;167;1990-01-22
6722;897;2017-02-28
6744;157;2017-10-04
6749;511;2006-07-01
6754;58;1966-07-01
6757;1180;2002-04-29
6761;282;2008-06-18
6766;107;1995-07-01
6767;1894;2011-01-01
6782;1096;2008-07-01
6783;405;2016-06-03
6792;99;1982-07-01
6801;1519;2017-11-08
6816;2275;2008-01-01
6820;159;2010-08-07
6821;2275;2009-01-01
6832;1090;2000-03-31
6850;10604;1999-07-01
6876;14;2001-08-12
6936;443;2001-07-01
6945;588;2005-11-01
6950;1522;2005-07-01
6958;69;1981-07-01
6988;77;2018-04-16
7017;5849;2009-01-01
7018;377;2011-07-30
7032;3899;2018-10-11
7048;88;2018-06-12
7051;938;2008-07-01
7055;25;2014-02-24
7057;676;2004-07-01
7073;829;2018-11-01
7074;443;2004-07-01
7075;1257;2010-09-23
7077;443;2009-03-18
7079;1257;2003-07-01
7081;1189;2009-01-14
7084;13467;2007-07-01
7112;88;2002-12-06
7120;428;2016-07-01
7121;22431;2012-06-21
7123;759;2003-07-01
7125;759;2000-07-03
7128;88;2014-06-20
7129;318;2003-07-01
7133;11912;2015-04-28
7155;368;1987-07-01
7198;2817;2016-10-18
7200;4959;2013-06-27
7201;290;2014-03-17
7205;329;2016-06-22
7206;455;2015-01-08
7209;3471;1997-01-04
7215;995;2011-05-31
7226;84;2017-05-22
7232;667;2016-07-01
7236;618;1990-07-01
7242;65;2016-12-22
7244;6335;2015-06-07
7254;1017;2015-07-01
7256;995;2011-03-07
7269;1032;2018-03-23
7277;403;1991-07-01
7278;3008;2016-07-23
7281;7609;1967-07-01
7282;940;2010-06-20
7286;687;2015-10-21
7288;1181;1990-06-11
7300;1110;2003-03-26
7302;232;1951-06-05
7307;5766;2008-07-04
7308;1894;2007-10-11
7315;602;2010-01-30
7343;282;2012-01-06
7394;2444;1985-04-24
7416;377;2004-10-27
7418;940;2004-01-29
7427;80;1981-07-01
7428;5378;2013-01-09
7447;450;2006-07-01
7448;299;1986-07-01
7453;101;2017-01-01
7455;3258;2014-08-06
7471;583;2018-07-01
7479;449;2016-01-21
7483;57;2014-07-01
7484;2410;2016-12-12
7516;663;2012-04-18
7518;1038;2011-06-09
7537;76;2016-10-21
7546;4273;2015-05-15
7547;4286;2009-03-25
7556;289;2013-03-31
7565;95;2016-03-21
7571;72;2017-01-01
7583;377;1986-07-01
7585;703;1999-01-01
7586;352;2013-07-13
7590;1096;2003-07-01
7593;238;2002-09-30
7606;208;2011-08-31
7610;321;2012-10-30
7616;703;2018-01-08
7617;156;2018-07-18
7620;730;2011-10-04
7636;588;2008-07-01
7643;2531;2014-07-14
7647;1186;1945-09-01
7649;6055;2007-07-01
7654;603;2001-07-01
7664;1071;1998-08-04
7665;10603;2013-01-29
7671;506;2014-07-16
7676;31614;2017-08-10
7680;712;2012-08-31
7682;730;2012-11-19
7688;7769;2008-09-01
7701;413;1990-09-12
7710;12460;2018-06-19
7720;4040;2014-02-24
7721;1231;2007-01-01
7787;190;2012-01-10
7790;187;2011-03-17
7796;2227;2008-09-29
7798;77;2005-01-01
7807;1897;2012-07-01
7809;941;2000-07-01
7820;71;2018-07-01
7827;180;2017-07-01
7841;206;2010-03-26
7847;352;2017-06-05
7849;119;2016-06-16
7865;8042;2007-01-01
7867;2275;2014-02-17
7872;6251;2014-04-25
7875;141;2015-11-26
7877;114;2012-04-04
7879;991;2018-07-01
7900;8;2016-01-01
7906;676;2013-11-14
7914;1231;2009-01-01
7921;681;2018-07-01
7958;8042;2018-06-10
7970;260;2001-07-01
7972;216;2007-01-01
7988;1083;2005-01-01
8002;13467;2008-10-22
8005;365;1999-07-01
8035;1186;2008-05-30
8044;8043;2006-01-01
8046;8043;2016-08-30
8051;1225;2012-09-10
8058;20924;2003-01-01
8061;1257;2002-01-01
8067;321;2014-07-01
8072;12346;2008-02-07
8081;1180;2005-07-01
8083;2227;2016-09-01
8084;10690;2009-09-23
8107;1257;2005-12-10
8108;12346;2009-07-01
8126;8685;2007-01-01
8127;5225;2016-07-01
8128;715;2017-04-05
8129;1897;2003-01-01
8131;365;2018-07-01
8132;1897;2008-07-20
8133;377;2010-11-08
8137;540;2009-08-26
8140;540;2008-04-01
8142;669;2016-08-04
8163;511;2008-10-30
8165;200;2008-12-24
8194;23;2018-07-01
8195;77;2008-10-12
8237;678;2015-12-06
8253;350;1986-03-27
8257;2573;2005-01-01
8259;405;2015-02-16
8264;1894;2008-11-10
8267;336;2001-01-22
8268;1071;2014-11-19
8271;3189;2016-01-01
8286;4603;2017-04-03
8296;1257;2017-03-07
8297;1084;2003-06-16
8298;175;2008-09-10
8302;1257;2006-06-01
8346;634;2016-02-03
8364;170;2018-10-01
8368;5766;1997-07-01
8369;430;2015-06-21
8371;873;2017-07-01
8374;362;2005-07-01
8377;23;1997-07-01
8386;256;2008-11-20
8402;533;2016-02-11
8403;72;2012-11-18
8459;715;2011-07-01
8498;116;1995-07-01
8501;349;2018-07-01
8507;5378;2012-04-10
8513;79;2018-10-09
8526;1053;2002-01-01
8536;20;2015-12-18
8539;428;2000-04-10
8560;7609;2009-01-01
8604;354;1996-11-01
8606;13467;2017-03-20
8624;2573;2016-07-01
8631;46;2010-12-24
8644;8042;2016-05-26
8660;69;2013-10-18
8661;1071;2017-05-31
8664;1189;2009-12-09
8665;1123;2009-01-21
8667;299;2018-04-27
8675;1522;1988-07-01
8712;3;1968-07-01
8724;290;2016-06-20
8726;27;1958-07-01
8740;6139;2017-08-31
8747;256;2015-01-01
8760;299;1982-04-16
8769;455;2009-11-01
8772;1038;1997-11-20
8776;312;2011-07-11
8778;1236;2014-01-01
8785;678;2010-07-01
8790;1180;2007-11-13
8798;533;1999-08-31
8805;1091;2010-07-23
8806;4603;1996-07-01
8808;429;2003-01-01
8809;4603;2015-03-07
8815;1894;2009-01-01
8818;5849;2008-01-01
8826;13467;2012-03-05
8838;428;2015-07-16
8845;6055;2011-03-07
8848;279;2010-07-01
8853;709;2009-02-25
8856;4668;1992-07-01
8860;79;1976-04-01
8863;1078;2004-03-10
8879;1;1965-07-01
8881;370;1992-02-01
8936;9026;2007-07-01
8950;1186;2012-11-22
9002;206;2013-06-11
9007;676;1998-01-01
9033;3832;2015-05-17
9036;39;1980-01-01
9044;148;2014-05-27
9049;338;2005-07-01
9061;4603;2010-02-22
9074;995;2016-07-01
9102;306;2014-07-01
9108;4;1966-11-08
9120;709;2008-07-01
9133;2844;2009-11-01
9141;449;1988-07-01
9142;279;2007-07-04
9150;7976;2008-06-01
9151;279;2005-11-10
9160;1257;2013-04-16
9182;173;1975-07-01
9209;395;1988-09-26
9226;130;2015-07-03
9231;58;1982-09-26
9241;173;2010-11-07
9242;173;2010-09-14
9251;369;2018-07-01
9253;3426;2013-07-01
9268;683;1986-10-10
9282;762;1984-08-14
9287;4603;2012-01-17
9294;2410;2000-07-01
9298;676;2006-10-16
9300;687;2005-03-18
9310;708;2011-08-10
9313;15;1960-07-01
9334;3899;2016-06-01
9344;3237;2006-01-01
9349;4668;2011-04-13
9370;6066;2008-12-08
9371;403;1983-07-01
9375;2503;2011-11-15
9382;192;2015-07-01
9389;660;2004-05-08
9403;1008;2014-04-29
9404;222;2016-07-01
9405;3832;2016-01-01
9407;8037;2016-01-01
9408;8037;2003-01-01
9409;2778;2014-07-01
9410;8036;2017-01-01
9413;5849;2017-05-24
9414;3237;2016-06-26
9418;2418;2007-04-27
9425;77;2009-02-15
9450;1390;2001-07-01
9451;276;2010-06-22
9455;449;1998-07-02
9456;6066;2009-12-05
9472;3237;2018-01-01
9475;2781;2006-09-15
9477;1443;2011-07-01
9478;448;2010-03-13
9479;365;2012-11-22
9490;2781;2009-07-01
9491;370;1999-07-01
9493;1096;2009-02-18
9503;97;2009-07-01
9510;708;2006-07-01
9511;448;2014-07-01
9519;7976;2009-03-16
9536;443;2009-03-18
9564;65;1982-07-01
9570;39;2017-07-01
9577;101;2017-09-05
9580;3837;2012-05-10
9582;3837;2016-01-01
9596;208;2015-04-28
9599;244;2001-08-31
9604;260;1983-07-01
9607;368;1997-02-10
9609;42;1986-07-01
9616;459;1986-08-23
9621;3008;2000-04-25
9622;127;2017-04-16
9633;762;2009-04-02
9660;116;2010-07-01
9704;238;1999-09-09
9720;1044;2017-01-01
9721;33;1993-04-01
9725;61;2009-04-08
9729;56;2010-07-01
9731;6139;2017-08-31
9732;3;1970-07-01
9746;65;1987-03-01
9748;1;2002-01-18
9766;2961;2008-11-02
9791;21;1981-01-01
9809;282;2016-08-29
9810;4;1981-06-01
9819;1180;2005-05-16
9821;5225;2013-09-03
9822;715;2016-07-01
9823;97;2009-04-18
9825;1225;2016-09-01
9829;4;1981-03-04
9830;4;1960-07-01
9834;85;1995-12-15
9835;1184;1988-11-03
9838;459;1971-07-01
9839;667;1971-01-31
9845;57;1981-01-10
9846;8;1983-04-10
9847;42;1982-12-10
9855;44;1990-07-01
9862;57;1996-01-15
9864;8;1981-08-27
9866;92;1989-09-02
9869;48;1965-10-19
9873;35;1972-07-01
9874;829;1995-07-01
9876;328;2009-07-01
9877;15;1981-11-23
9878;101;1981-01-10
9879;1083;2017-12-19
9894;48;1966-11-02
9897;1084;2017-03-07
9902;91;1969-01-01
9903;168;2003-05-05
9925;42;1988-09-19
9927;48;1983-02-01
9934;170;1975-09-01
9935;4;1981-05-27
9994;1020;1995-01-01
10001;92;1974-01-21
10009;2410;1937-01-01
10015;279;2008-04-17
10023;4772;2007-07-01
10029;299;1983-07-01
10035;42;1986-03-18
10046;3237;1995-01-01
10060;8042;2001-01-01
10061;1225;2013-07-04
10070;167;2016-12-28
10073;631;2018-07-14
10079;1083;2017-06-09
10080;969;2002-11-01
10100;5608;1965-07-01
10114;192;1974-03-01
10115;5608;1965-11-11
10136;1008;2013-01-01
10143;1522;2017-07-01
10182;38;1987-04-03
10190;8;1973-07-01
10193;328;1966-07-01
10201;676;2009-07-01
10208;1032;2016-07-01
10216;1064;2008-07-09
10226;9465;2016-03-15
10246;1443;2009-04-23
10250;30;2010-03-16
10254;1010;2018-01-21
10259;5225;2012-01-01
10264;2503;2009-12-15
10267;317;2014-07-01
10278;105;2017-12-11
10286;116;2015-07-01
10295;13467;2017-11-06
10302;681;2009-07-01
10306;1180;1999-04-01
10319;5849;2011-01-01
10321;1231;2013-10-10
10322;429;2015-04-09
10344;413;1997-07-01
10345;413;1996-05-15
10346;413;2003-01-01
10347;413;2000-11-08
10356;57;1983-07-01
10357;1186;2017-06-01
10367;141;2011-03-29
10370;964;2009-08-10
10419;663;2005-03-29
10432;1044;2009-06-12
10436;6055;2012-03-06
10438;1075;1985-07-01
10440;1083;2014-09-29
10463;27;2018-07-01
10470;14;2011-12-21
10484;449;1987-11-01
10490;256;2001-10-08
10515;11912;2014-09-29
10523;678;1990-07-01
10529;65;1986-07-01
10533;1519;2000-08-08
10536;105;1992-09-22
10547;85;2013-04-02
10549;85;2010-07-01
10552;2573;1994-01-01
10554;10625;2008-07-01
10564;897;2017-10-24
10569;156;1992-07-01
10571;5608;2017-12-19
10575;5608;2007-01-01
10586;663;2015-05-22
10587;416;2011-03-20
10591;61;2012-04-24
10596;43;1986-11-01
10598;1519;1996-09-10
10599;43;1979-01-01
10600;903;1980-01-01
10603;43;1951-02-14
10607;428;2000-10-05
10609;2503;1987-01-06
10619;1894;2017-07-01
10622;708;2003-06-05
10625;9026;2018-02-22
10643;368;1979-07-01
10651;279;2009-10-29
10656;1091;1977-04-25
10662;92;1993-07-01
10665;69;1984-07-01
10682;162;2014-07-01
10683;1096;1973-07-01
10684;150;1988-12-13
10752;5608;2015-03-05
10759;428;1997-01-01
10771;12346;2014-07-01
10781;621;2018-12-05
10802;6251;2009-06-14
10813;92;2018-10-30
10819;368;2016-07-01
10826;1049;1996-11-25
10838;1049;2014-01-01
10881;712;2012-10-22
10892;279;2018-08-22
10899;21532;2005-07-01
10912;3793;2018-07-01
10913;329;2014-10-12
10922;1522;2009-07-01
10939;1123;2017-07-01
10945;1421;2009-07-01
10967;43;2016-12-05
10969;1180;2017-05-03
10976;989;2012-10-14
10996;39;1983-03-20
11054;459;1982-11-01
11063;91;1980-07-01
11068;56;1978-01-26
11078;1257;2015-07-01
11104;318;2002-10-10
11145;1007;2009-06-23
11146;312;2012-04-10
11147;2418;2002-10-28
11153;9026;2007-05-24
11169;10604;2016-06-07
11186;1522;1983-07-01
11216;1017;2017-05-25
11229;10;1978-07-01
11268;8036;2006-08-02
11287;56;2017-10-14
11289;10;2016-07-01
11400;97;2014-07-01
11406;540;2007-06-01
11489;41;2018-03-12
11518;1071;1994-07-01
11548;602;2011-01-01
11550;625;1993-11-08
11556;1225;2009-09-07
11562;265;2009-12-08
11585;294;2000-12-06
11590;417;2010-03-09
11592;282;1998-01-01
11594;82;1983-10-22
11597;540;2015-08-23
11602;299;2011-07-01
11664;940;2018-11-12
11692;1186;2011-04-01
11697;352;2013-02-28
11698;1020;2012-11-07
