PlayerID;Position
20;Defensive Midfield
20;Right-Back
24;Defensive Midfield
24;Left-Back
48;Left Winger
48;Right Winger
89;Central Midfield
89;Left-Back
113;Defensive Midfield
113;Left Midfield
130;Defensive Midfield
130;Sweeper
142;Defensive Midfield
154;Attacking Midfield
154;Right Winger
176;Left-Back
183;Attacking Midfield
197;Attacking Midfield
197;Defensive Midfield
222;Defensive Midfield
222;Left Midfield
231;Attacking Midfield
231;Right Winger
248;Central Midfield
248;Centre-Back
251;Central Midfield
251;Right Midfield
259;Left Winger
270;Left-Back
284;Centre-Back
285;Right-Back
310;Left Midfield
323;Attacking Midfield
323;Left Midfield
353;Centre-Back
353;Right-Back
356;Left Winger
356;Right Winger
377;Left-Back
377;Right Midfield
443;Defensive Midfield
443;Sweeper
497;Sweeper
535;Centre-Back
535;Left Midfield
541;Sweeper
549;Central Midfield
576;Attacking Midfield
612;Right Midfield
612;Right-Back
614;Attacking Midfield
614;Centre-Back
635;Centre-Forward
635;Defensive Midfield
669;Defensive Midfield
669;Sweeper
679;Left Midfield
680;Centre-Forward
680;Left Winger
749;Defensive Midfield
749;Left-Back
766;Right Midfield
766;Right-Back
798;Attacking Midfield
798;Centre-Forward
822;Centre-Forward
822;Second Striker
875;Centre-Back
875;Defensive Midfield
881;Attacking Midfield
881;Defensive Midfield
893;Defensive Midfield
906;Defensive Midfield
908;Centre-Forward
908;Left Winger
919;Central Midfield
973;Right Midfield
995;Right Midfield
997;Defensive Midfield
997;Left-Back
999;Right-Back
1041;Centre-Forward
1148;Attacking Midfield
1148;Centre-Forward
1179;Defensive Midfield
1179;Left Midfield
1273;Centre-Back
1273;Defensive Midfield
1317;Left Winger
1430;Centre-Back
1521;Attacking Midfield
1521;Left Midfield
1844;Centre-Back
1844;Right Midfield
2099;Defensive Midfield
2288;Centre-Back
2288;Defensive Midfield
2715;Attacking Midfield
2917;Centre-Forward
2928;Defensive Midfield
2945;Defensive Midfield
2977;Attacking Midfield
2977;Defensive Midfield
3065;Left Midfield
3065;Right-Back
3073;Centre-Back
3113;Centre-Back
3116;Left Winger
3129;Defensive Midfield
3129;Sweeper
3152;Centre-Back
3152;Left-Back
3188;Left Winger
3188;Right Winger
3210;Right-Back
3210;Sweeper
3218;Central Midfield
3218;Left Midfield
3237;Left Midfield
3237;Left Winger
3240;Right Winger
3240;Second Striker
3274;Central Midfield
3274;Centre-Back
3283;Left-Back
3288;Left-Back
3312;Right-Back
3335;Central Midfield
3416;Central Midfield
3418;Centre-Forward
3418;Left Winger
3475;Attacking Midfield
3475;Defensive Midfield
3485;Central Midfield
3519;Right Midfield
3585;Left Winger
3585;Right Winger
3624;Central Midfield
3648;Right-Back
3683;Attacking Midfield
3683;Centre-Forward
3727;Defensive Midfield
3747;Central Midfield
3747;Left-Back
3765;Centre-Back
3765;Defensive Midfield
3809;Central Midfield
3814;Central Midfield
3814;Defensive Midfield
3836;Attacking Midfield
3842;Centre-Back
3842;Right Winger
3887;Attacking Midfield
3920;Left Midfield
3990;Central Midfield
