PlayerID;Position
227544;Attacking Midfield
227544;Defensive Midfield
227862;Left Winger
229552;Central Midfield
237723;Attacking Midfield
237723;Left Winger
243495;Centre-Back
243512;Centre-Back
243964;Right-Back
245248;Defensive Midfield
245309;Centre-Back
245309;Left-Back
245359;Defensive Midfield
251095;Left Midfield
255327;Defensive Midfield
289694;Centre-Forward
289694;Second Striker
295180;Central Midfield
296954;Left Midfield
296954;Right Winger
298900;Central Midfield
298943;Right Winger
298943;Second Striker
299337;Centre-Back
306917;Attacking Midfield
310473;Right Winger
310473;Second Striker
323632;Defensive Midfield
327383;Centre-Back
330296;Right-Back
330296;Second Striker
348183;Defensive Midfield
348183;Right Midfield
405303;Left Winger
409812;Right-Back
410921;Centre-Back
479848;Central Midfield
479848;Defensive Midfield
492881;Central Midfield
492881;Centre-Back
519640;Centre-Forward
521570;Centre-Forward
552856;Second Striker
566806;Right Midfield
572884;Right Midfield
626135;Left Winger
628507;Defensive Midfield
654552;Right Midfield
654552;Right Winger
721525;Right-Back
