PlayerID;ClubID;Since
26634;1007;2009-06-30
26657;76;2003-07-01
26787;216;2007-01-01
26876;159;2009-01-01
26983;77;2012-01-01
27019;1180;2015-07-11
27020;1186;2010-01-01
27036;355;2016-08-31
27279;3837;2009-09-01
27453;897;2008-09-01
27627;239;2008-01-01
27649;76;2005-01-01
27677;1041;1995-07-01
27720;413;2004-07-15
27812;377;2014-01-26
27878;540;2010-07-01
27968;222;2007-07-01
28022;130;2008-07-01
28164;329;2000-07-01
28328;290;2018-08-10
28375;282;2000-07-01
28398;282;2006-01-01
28594;2573;2017-08-09
28807;1020;2016-01-01
28815;1090;2013-07-01
28891;22220;2013-07-04
28987;290;2009-07-15
29035;398;2012-07-01
29036;413;2006-06-30
29213;699;2018-07-01
29287;583;2006-07-01
29362;511;2006-07-01
29391;1123;2016-07-19
29470;409;2005-01-01
29513;256;2010-02-01
29514;168;2004-01-01
29515;1897;2008-07-20
29518;8685;2008-07-01
29527;168;2003-07-01
29545;4959;2015-01-19
29680;114;2003-06-30
29713;428;1991-07-01
29749;428;2011-02-01
29807;119;2003-07-01
29853;255;2005-01-01
29861;759;2007-02-01
29903;129;2008-07-01
29943;448;2009-02-01
30001;459;2005-01-01
30147;85;2009-07-01
30379;450;2015-09-21
30476;20;2013-07-01
30498;352;2011-07-01
30585;1090;2018-08-28
30593;12;2012-07-15
30638;1025;2016-01-11
30719;938;2007-01-01
30757;1082;2015-07-01
30758;417;2012-08-06
30842;352;2003-07-01
30977;1096;2008-07-01
31350;294;2006-07-01
31373;969;2006-07-01
31446;1;2014-01-02
31504;676;2018-01-04
31587;1225;2012-01-01
31649;2;2006-01-01
32014;208;2007-06-01
32174;1075;2006-07-01
32182;7976;2013-08-02
32199;4;2008-07-01
32202;383;1993-07-01
32567;208;2010-07-01
32701;312;2013-07-01
32718;447;1981-07-01
32732;61;2016-01-26
32745;434;2005-07-01
32818;80;2008-07-01
32936;699;2008-06-30
33056;527;2002-07-01
33108;3899;2016-06-30
33176;428;2012-08-01
33195;540;2015-07-01
33203;256;2014-08-01
33235;2553;2010-09-01
33242;57;2000-01-01
33357;46;2016-07-01
33473;720;2000-07-01
33536;89;2007-01-01
33548;1402;2010-07-01
33748;527;2008-04-01
33872;6335;2012-11-08
33952;762;2012-01-17
33983;328;2007-07-01
34001;85;2006-07-01
34031;328;2002-07-01
34160;995;2005-08-30
34179;434;2005-07-01
34183;1402;2012-09-04
34226;703;2015-06-30
34347;1027;2016-05-31
34387;8671;2011-06-30
34392;419;2013-06-30
34400;669;2017-08-15
34429;540;2008-09-01
34456;239;2005-07-01
34496;21;2005-09-01
34515;1181;2007-07-01
34517;447;2008-07-04
34619;7609;2009-01-01
34636;4772;2008-07-01
34649;2531;2000-07-01
34787;15;2016-07-01
34828;786;2008-01-01
34887;4286;2011-07-01
35079;58;2006-01-01
35099;512;2020-08-14
35217;14;2008-07-08
35245;339;2011-01-01
35253;8685;2010-02-01
35275;20;2016-07-01
35506;56;2011-07-01
35654;715;2007-08-01
35690;22220;2009-01-01
35829;5225;2016-07-01
35884;1091;2016-07-01
35885;38;2000-07-01
35916;8671;2014-01-30
35964;159;2014-12-29
36289;95;2010-07-01
36308;5849;2014-01-01
36313;35;2006-07-01
36359;46;2007-01-01
36442;699;2001-01-01
36454;195;2009-12-31
36544;511;2007-01-01
36567;2844;2012-03-01
36744;127;2008-06-30
36785;206;2009-08-01
36853;282;2013-09-07
36861;7609;2019-01-04
36911;9465;2016-01-01
36966;801;2015-04-05
36993;989;2007-03-20
37127;1181;2006-07-01
37153;1237;2006-03-01
37177;687;2003-01-01
37219;1053;2006-01-01
37293;1008;2020-08-27
37424;354;2009-06-30
37428;164;2020-01-15
37434;2778;2005-01-01
37446;1123;2009-12-31
37514;57;2006-07-01
37526;379;2020-12-31
37632;5378;2011-10-01
37713;289;2012-06-01
37797;272;2008-02-01
37831;2;2012-06-30
37875;2441;2011-06-30
37917;31;2011-06-30
37957;2553;2019-01-30
37977;4795;2012-07-01
38050;952;2013-07-27
38089;1236;2019-07-17
38097;337;2006-11-06
38118;116;2016-07-01
38138;8043;2012-07-03
38163;267;2020-09-08
38198;23;2007-01-01
38390;504;2008-06-30
38436;60;2006-07-01
38603;12;2005-07-01
38635;990;2009-01-30
38688;1186;2010-01-01
38780;829;2019-07-02
38807;239;1996-01-01
38815;294;1996-12-31
38874;355;2015-06-30
38998;6764;2016-09-07
39099;1025;2017-08-17
39151;13;2016-01-04
39286;1039;2008-02-07
39306;38;2017-07-01
39357;1225;2013-08-05
39471;641;2016-07-29
39675;276;2008-09-01
39686;1096;2008-01-01
39817;6335;2019-07-02
39919;187;2014-07-01
39928;354;2008-07-01
40001;730;2013-02-15
40006;105;2005-07-01
40122;24;1989-07-01
40140;260;2016-07-01
40204;148;2020-08-18
40447;417;2009-06-30
40478;36;2016-07-06
40537;2149;2017-07-01
40554;39;1997-07-01
40685;1035;2011-07-01
40792;80;2015-07-01
40863;1257;2019-07-01
40870;1257;2009-07-01
40973;97;2006-07-01
41087;187;2012-07-01
41131;1020;2013-10-03
41388;1053;2006-07-01
41723;349;2001-10-01
41726;349;2009-11-01
41739;4286;2019-01-01
41772;448;2013-06-30
41815;1039;2007-05-01
41886;1;2007-12-01
41890;459;2010-07-01
41952;6335;2011-07-01
42064;358;1998-07-01
42082;428;2007-07-01
42198;1032;2019-07-19
42318;22220;2016-08-03
42399;204;2006-08-01
42411;1110;2019-08-12
42481;88;2006-07-01
42680;443;2010-07-01
42686;299;2008-06-30
43163;931;2009-05-01
43228;281;2015-01-03
43249;468;2012-07-01
43265;1027;2016-07-01
43272;699;2008-12-31
43402;932;2006-07-01
43500;709;2018-07-03
43706;2844;2007-02-01
43722;36;2017-07-21
43858;1132;2017-08-08
44067;69;2015-07-03
44235;2784;2016-01-12
44247;419;2016-06-30
44387;22220;2013-02-19
44395;2553;2010-11-01
44466;24;2019-07-27
44694;667;2015-07-01
44779;13;2018-01-01
44803;4286;2015-04-15
44872;1017;2013-06-30
44874;1017;2010-06-30
44898;527;2018-07-01
44983;989;2014-07-01
45184;932;2019-07-03
45230;1078;2016-05-31
45328;318;2017-07-18
45356;786;2011-07-01
45371;7769;2012-01-01
45428;204;2015-07-01
45583;46;2011-06-30
45593;232;2014-06-30
45679;30;2013-07-01
45684;101;2014-07-01
45722;30;2019-01-21
45826;338;2017-08-08
45861;512;2008-01-18
46001;148;2016-08-31
46073;2441;2011-07-01
46115;990;2012-08-16
46214;952;2012-01-01
46286;354;2009-08-01
46326;282;2016-05-31
46420;447;2009-12-31
46470;336;1999-07-01
46547;7769;2008-12-31
46650;279;2012-03-01
46735;1181;2007-03-01
46761;669;2011-07-01
46856;669;1996-07-01
46936;20924;2014-01-01
46941;6251;2008-01-01
46958;7976;2010-01-01
47161;2573;2007-07-01
47293;97;2006-07-01
47403;12460;2012-08-01
47571;1007;2018-08-23
47659;703;2020-06-30
47702;6251;2005-07-01
47777;1225;2020-03-04
48039;676;2004-07-15
48077;989;2010-07-01
48154;8043;2018-01-01
48262;192;2012-07-18
48424;1186;2014-08-04
48438;255;2011-06-30
48461;786;2005-07-01
48628;1110;2000-09-01
48658;4959;2012-06-30
48675;543;2002-04-01
48749;2418;2007-01-01
48796;413;2005-01-01
48958;991;2009-07-21
49295;8042;2006-01-01
49334;1043;2012-03-01
49433;1078;2007-12-01
49464;175;2011-03-01
49501;1035;2020-09-02
49560;10603;2012-08-14
49761;84;2015-07-01
49770;84;2011-06-30
50248;4772;2009-07-01
50290;4772;2003-07-01
50350;7976;2011-07-01
50354;365;2010-01-01
50377;2573;2020-01-20
50405;12460;2008-07-01
50461;260;2007-07-01
50472;2961;2012-01-01
50558;21;2011-07-01
50570;583;2012-07-02
51094;353;2011-03-01
51157;602;2020-02-07
51226;379;2018-08-09
51488;527;2012-01-01
51491;349;2008-05-01
51661;1519;2007-01-10
51699;1091;2015-06-30
51791;107;2012-08-17
51958;2573;2019-07-01
52023;2573;2007-07-01
52035;2441;2007-07-01
52061;1402;2011-07-01
52088;1083;2007-01-01
52222;22220;2011-01-01
52245;2444;2011-07-14
52270;449;2014-06-30
52396;4603;2015-08-21
52477;1083;2017-07-01
52566;321;2007-07-03
52727;124;2011-05-01
52887;413;1998-07-01
53049;10604;2019-01-10
53078;294;2012-06-01
53201;455;2017-09-01
53238;713;2013-07-01
53239;1050;2015-06-30
53243;4959;2007-07-01
53284;713;2002-04-08
53328;527;2007-06-30
53350;713;2018-07-01
53455;52;2018-07-01
53601;1078;2009-10-01
53986;2444;2002-07-08
54217;621;2014-06-30
54244;321;2009-06-30
54271;602;2010-01-01
54390;10690;2008-07-01
54470;294;2012-08-31
54540;77;2011-01-01
54604;88;2008-12-01
54605;88;2015-06-30
54623;168;2011-07-11
54661;8671;2007-08-01
54711;8671;2016-01-28
54935;430;2019-08-30
54979;801;2014-11-30
55000;506;2016-06-30
55006;5766;2005-07-01
55050;709;2011-07-01
55057;709;2006-07-26
55356;1083;2017-08-31
55382;36;2009-07-21
55396;1180;2020-07-01
55626;708;2014-06-30
55701;450;2009-01-01
55741;6055;2015-07-22
55791;12;2009-06-30
55854;416;2019-07-01
55967;663;2007-07-01
55980;663;2007-01-01
55997;430;2016-06-30
56258;12346;2010-07-01
56381;468;2018-07-06
56436;192;2016-06-30
56538;1;2012-07-01
56595;416;2010-02-01
56770;2444;2009-03-13
56790;2441;2019-01-04
56842;422;2009-07-21
57032;634;2010-06-30
57041;634;2007-06-30
57214;8;2017-07-01
57307;398;1954-06-30
57314;762;2010-06-30
57349;1402;2019-08-20
57366;969;2004-07-01
57373;667;2003-06-30
57431;602;1991-07-01
57490;337;2019-05-31
57498;1071;2008-04-01
57528;85;2011-07-01
57655;312;2014-01-01
57713;222;2010-07-01
57720;222;2010-07-01
57844;4795;2012-07-01
58012;1084;2007-07-01
58067;105;2012-07-01
58146;85;2013-07-01
58266;10690;2013-12-31
58335;119;2005-07-01
58341;368;2013-06-30
58386;294;2009-12-31
58622;20;2013-06-30
58661;20;2010-06-30
58696;829;2014-07-01
58778;2441;2012-08-28
59057;122;2016-07-01
59196;94;2019-01-30
59205;1044;2018-07-18
59249;2227;2010-01-01
59270;2227;2007-07-01
59274;4286;2015-07-30
59286;2227;2007-01-01
59363;5225;2012-07-01
59496;1011;2010-01-01
59592;312;2007-07-01
59603;20;2013-06-30
59629;1073;2007-05-01
59851;22220;2013-01-01
59998;48;2010-07-01
60248;12460;2007-07-01
60287;159;2007-09-01
60312;20;2016-08-15
60319;413;2012-07-16
60379;2049;2013-08-29
60383;588;2014-09-04
60398;6983;2016-09-22
60415;2698;2002-07-01
60767;1078;2016-07-09
60889;1025;2019-08-29
60924;1043;2011-12-31
60927;1043;2006-01-01
60995;352;2017-07-01
61331;159;2010-01-01
61336;129;2018-07-01
61450;61;2007-07-01
61474;527;2007-09-01
61568;677;2014-09-26
61592;873;2016-07-05
61603;130;2012-06-30
61730;2503;2014-07-01
61833;1181;2008-07-02
61901;76;2015-08-07
62075;1231;2014-01-24
62084;3237;2009-10-16
62120;175;2015-01-01
62246;371;2018-08-10
62285;1894;2005-04-01
62300;1894;2007-08-01
62875;5225;2013-07-01
62947;641;2019-07-04
63050;715;2019-12-31
63136;964;1999-01-01
63213;708;2009-06-30
63246;6055;2017-07-19
63394;25;2008-01-01
63454;7976;2011-10-01
63741;377;2012-07-01
64075;312;2014-01-25
64084;2418;2004-07-01
64342;663;2005-07-01
64370;409;2009-06-30
64506;306;2018-08-15
64695;7769;2009-07-01
64706;10603;2009-08-19
64800;2055;2008-07-01
64992;826;2010-06-30
65246;26;2010-06-30
65303;1050;2012-07-12
65465;6055;2009-07-27
65635;276;2020-08-31
65644;826;2015-08-05
65686;204;2008-12-01
65691;355;2008-07-01
65927;762;2011-05-01
66096;504;2020-02-17
66398;1078;2018-01-31
66439;1189;2007-07-01
66508;180;2000-05-01
66521;5;2014-01-03
66530;352;2005-03-01
66675;434;2014-08-06
66708;989;2015-01-01
66781;1110;2007-07-01
66954;349;2014-07-22
67082;13;2017-12-31
67130;1027;2007-07-01
67286;1237;2011-04-01
67330;352;2010-07-01
67340;279;2010-01-01
67831;1091;2013-07-01
